step,kernel_us,overhead_us,total_us,new_best
4412,29654,40014.4,69668.4,0
4413,118663,32504.3,151167,0
4414,23505.8,41118.1,64623.9,0
4415,66108.9,39227.8,105337,0
4416,20058.9,33977.5,54036.4,0
4417,22180.8,37622.9,59803.6,0
4418,18985.8,37403.9,56389.7,0
4419,64787.3,36333.9,101121,0
4420,39571.3,35249,74820.3,0
4421,89813.2,40624.2,130437,0
4422,38932.5,40236.7,79169.3,0
4423,26335.4,39226.9,65562.4,0
4424,42523.3,35585.4,78108.7,0
4425,61829.5,40914.3,102744,0
4426,23607.5,43006.7,66614.2,0
4427,33553.6,36706.5,70260.1,0
4428,31626.9,37203.1,68830.1,0
4429,34462.6,47774.9,82237.5,0
4430,90998.8,38618,129617,0
4431,38039.4,36003.8,74043.2,0
4432,30048.9,40053.7,70102.7,0
4433,40698.8,36673,77371.8,0
4434,29587.3,39249,68836.3,0
4435,29142.3,43511.3,72653.6,0
4436,24230.6,38914.5,63145.1,0
4437,83624.6,39381.6,123006,0
4438,85167,37221.1,122388,0
4439,69730,41255.2,110985,0
4440,75024.4,39094.1,114118,0
4441,23504.7,38168.7,61673.4,0
4442,63261.4,35507.2,98768.7,0
4443,40158,40933.5,81091.5,0
4444,32815.3,42568.5,75383.8,0
4445,52715.9,41276,93991.9,0
4446,30609.1,37228,67837.2,0
4447,52410.6,37909.1,90319.7,0
4448,31468.4,37210,68678.5,0
4449,27683.8,34021.2,61705,0
4450,36649.3,36862.2,73511.6,0
4451,29436.7,43207,72643.7,0
4452,36810.3,40043.2,76853.6,0
4453,52674.8,36798.2,89473,0
4454,27185,34743.2,61928.2,0
4455,35398.1,38068.8,73466.8,0
4456,45474.6,34948.6,80423.2,0
4457,39813.2,39231.5,79044.7,0
4458,23661.7,33442.9,57104.6,0
4459,60057.6,34599.5,94657.1,0
4460,23039.2,38403.4,61442.5,0
4461,58716.3,38701.4,97417.7,0
4462,52508,34503.1,87011.1,0
4463,60803.7,33366,94169.7,0
4464,27709.3,37690.1,65399.5,0
4465,29180.5,37170.5,66350.9,0
4466,40485,33681.7,74166.7,0
4467,30392.6,35514.8,65907.4,0
4468,23563.3,38844,62407.3,0
4469,28146.2,35007,63153.2,0
4470,31059.8,33458.1,64517.8,0
4471,60541.8,33160.5,93702.3,0
4472,22524.1,40439.6,62963.7,0
4473,41501,35872.7,77373.7,0
4474,35924.2,35536.7,71460.9,0
4475,25183.3,36164.7,61347.9,0
4476,34467.5,35473.2,69940.7,0
4477,32930.9,41094.3,74025.2,0
4478,34790.1,39527.5,74317.7,0
4479,26615.5,43325.5,69941,0
4480,24020.4,44476.6,68497,0
4481,21430.3,35017.2,56447.5,0
4482,62682.2,35033.9,97716,0
4483,27932.1,33828.3,61760.4,0
4484,22506.2,33549.3,56055.5,0
4485,56508.6,33891.3,90400,0
4486,56317.1,38144.5,94461.6,0
4487,51310.6,40790.6,92101.2,0
4488,53203.5,39588.5,92792,0
4489,19978.9,38935.2,58914.2,0
4490,49541.1,39627.2,89168.3,0
4491,52962.3,35959,88921.3,0
4492,31286.3,38060.1,69346.5,0
4493,49006,39888.6,88894.6,0
4494,43916.9,34208.2,78125.1,0
4495,49437.5,39776,89213.5,0
4496,25720.6,39247.8,64968.4,0
4497,42082.7,45743.3,87825.9,0
4498,45655.6,41190.1,86845.8,0
4499,44508.8,35779.8,80288.6,0
4500,33383.8,35516.3,68900.2,0
4501,47039.1,41895.8,88934.9,0
4502,20491.9,43808.7,64300.7,0
4503,44896.9,40249.6,85146.4,0
4504,91258.5,39352.2,130611,0
4505,64879.8,39241.2,104121,0
4506,85066.8,37888.3,122955,0
4507,46980.5,35682.2,82662.7,0
4508,21086,37705.9,58791.9,0
4509,30786,38945.8,69731.8,0
4510,47795.3,39267.6,87062.9,0
4511,49976.9,43596,93572.8,0
4512,22058.4,43518.2,65576.5,0
4513,25074.7,38929.7,64004.4,0
4514,50731,38875.8,89606.8,0
4515,51845.6,34310.1,86155.8,0
4516,129127,33629,162756,0
4517,24955.1,35389.4,60344.5,0
4518,24207.1,35787.4,59994.5,0
4519,42434,38649.4,81083.4,0
4520,51658.5,46961.2,98619.7,0
4521,53858.5,40309.1,94167.6,0
4522,23069.4,40041,63110.4,0
4523,62298.2,38162.6,100461,0
4524,85046.9,40217.7,125265,0
4525,73648.9,38880.2,112529,0
4526,27350,35057.8,62407.9,0
4527,37280.3,35682.3,72962.6,0
4528,29272.4,38396.6,67669.1,0
4529,34965,38903.7,73868.7,0
4530,22459.1,39077.4,61536.5,0
4531,46362.4,36879.2,83241.6,0
4532,43154.1,39711.1,82865.2,0
4533,48376.2,33317,81693.2,0
4534,24861,34681.1,59542.1,0
4535,49352.2,35683,85035.2,0
4536,26299.2,34901.2,61200.3,0
4537,51113.2,34513.7,85626.9,0
4538,121611,39490.8,161102,0
4539,43288.2,37324.5,80612.7,0
4540,19200,42066.7,61266.6,0
4541,62050.5,34634.3,96684.8,0
4542,25349.8,34402.9,59752.6,0
4543,27291.7,35167.2,62458.9,0
4544,23698,33801.2,57499.1,0
4545,45741.4,38065.2,83806.6,0
4546,39497,32653.4,72150.3,0
4547,45017.1,35369.9,80387,0
4548,39946,40102.7,80048.6,0
4549,27296.1,38316.2,65612.3,0
4550,17787.3,33781.1,51568.5,0
4551,33052.1,38541.1,71593.2,0
4552,25933.1,38766.7,64699.8,0
4553,101681,31916.4,133598,0
4554,28249.3,33803.2,62052.5,0
4555,100465,37477.2,137942,0
4556,78881.5,36131.4,115013,0
4557,22675.5,37105.8,59781.3,0
4558,51387.6,38103.2,89490.8,0
4559,19355.9,33954,53309.9,0
4560,49817.5,35119.8,84937.2,0
4561,31397.6,35951,67348.6,0
4562,32755.7,38562.1,71317.8,0
4563,47306.6,43826.4,91132.9,0
4564,34922.5,43665.2,78587.6,0
4565,47565.8,40013.7,87579.5,0
4566,30382.8,35189,65571.9,0
4567,31439.7,41327.7,72767.4,0
4568,24053.2,43436.7,67489.9,0
4569,86250.5,38540.5,124791,0
4570,31028.5,35881,66909.5,0
4571,43875.6,35531.6,79407.2,0
4572,31586.9,32563.9,64150.7,0
4573,28140.6,36438.6,64579.2,0
4574,20776.7,34046.3,54823,0
4575,28989,42104.6,71093.7,0
4576,38568,39737.2,78305.2,0
4577,117523,39575.4,157099,0
4578,26314.5,39269.6,65584,0
4579,33392.2,38483.4,71875.6,0
4580,62511.7,35998.4,98510.1,0
4581,51146,33154.3,84300.3,0
4582,25920.4,37613.3,63533.6,0
4583,31156.3,37712.5,68868.7,0
4584,52265,40308.2,92573.2,0
4585,116538,37999.4,154537,0
4586,23643.2,36714.8,60358,0
4587,30134.8,33820.7,63955.5,0
4588,49386.5,38496.3,87882.8,0
4589,60519,33263.8,93782.8,0
4590,49707.9,36554.5,86262.4,0
4591,40114.4,38088.5,78202.9,0
4592,44965.4,35636.7,80602.1,0
4593,51637.6,36343.1,87980.7,0
4594,49543.5,33901.1,83444.6,0
4595,92896.7,41935.3,134832,0
4596,48765.5,38584.1,87349.6,0
4597,29354.6,35920.3,65274.9,0
4598,33518.3,43238.1,76756.4,0
4599,30875.1,39518.8,70393.9,0
4600,33401.6,35067,68468.6,0
4601,53573.2,38896.5,92469.6,0
4602,20909.8,35991.8,56901.6,0
4603,90715.2,37217.2,127932,0
4604,51451.1,33955.6,85406.7,0
4605,19580.6,32246,51826.5,0
4606,34696.3,34333.5,69029.8,0
4607,29805.9,42450.2,72256.1,0
4608,42148.4,56451.2,98599.5,0
4609,27982.5,36049.9,64032.4,0
4610,93139.3,35304.3,128444,0
4611,26754.1,37608.8,64362.9,0
4612,52823.6,35751.2,88574.8,0
4613,69748,43005.3,112753,0
4614,28655.4,32708.8,61364.1,0
4615,22848.9,32483.2,55332.1,0
4616,32131.4,36845,68976.4,0
4617,22733.6,34426.8,57160.4,0
4618,22483,33106.8,55589.8,0
4619,103809,34189.1,137998,0
4620,21815.3,38357.7,60173,0
4621,48960.7,38229,87189.7,0
4622,52163.2,39073.8,91237.1,0
4623,25762.5,42765.9,68528.5,0
4624,64949.4,41506.9,106456,0
4625,25244.7,39273.8,64518.4,0
4626,49943.2,42426.1,92369.3,0
4627,36835.3,38452.6,75287.8,0
4628,60700.8,36569.3,97270,0
4629,26303.2,33534.5,59837.7,0
4630,53144.6,40021.1,93165.7,0
4631,168409,41151.2,209560,0
4632,40618.7,35125.4,75744.1,0
4633,88355,40621.7,128977,0
4634,35047.3,45402.6,80449.9,0
4635,51476.3,39278.4,90754.6,0
4636,18505.3,36808.8,55314.1,0
4637,24699.5,38401.9,63101.3,0
4638,18845.8,43069.7,61915.5,0
4639,53342.6,40773.7,94116.3,0
4640,51354.3,40925.2,92279.5,0
4641,30162.3,34629.2,64791.5,0
4642,40812.8,49305.5,90118.3,0
4643,25619.3,39898.3,65517.6,0
4644,44078,37828.1,81906.1,0
4645,27142.1,35101,62243.1,0
4646,46214.6,38899.1,85113.7,0
4647,34966.8,44230.1,79197,0
4648,49219.9,37303.9,86523.8,0
4649,63613.2,39823.3,103437,0
4650,21055.3,39157.8,60213.1,0
4651,58535.9,58728.4,117264,0
4652,32457.2,53429.3,85886.5,0
4653,46422.9,46176.9,92599.8,0
4654,83670.2,38128.1,121798,0
4655,23065.4,44091,67156.4,0
4656,39969.6,52536.6,92506.1,0
4657,44039.2,38026.5,82065.8,0
4658,31380.1,42500.5,73880.6,0
4659,124099,36914.3,161013,0
4660,23722.5,37091.7,60814.2,0
4661,25037,36087.4,61124.3,0
4662,28107.9,35999.7,64107.6,0
4663,23016.1,33641.2,56657.3,0
4664,121715,36548.4,158264,0
4665,48821.3,45929.7,94751,0
4666,30219.6,39882.9,70102.5,0
4667,128709,40860.5,169569,0
4668,162961,38696.4,201657,0
4669,104235,42197.4,146432,0
4670,48216.3,38517,86733.3,0
4671,22679.3,37245.9,59925.2,0
4672,26865.6,37787.3,64653,0
4673,43951.6,47081.1,91032.8,0
4674,44238.8,38511.7,82750.5,0
4675,35973,39632.4,75605.4,0
4676,38315.1,38047.6,76362.6,0
4677,22666.6,37829.7,60496.4,0
4678,62436.6,50590,113027,0
4679,21654,54996.8,76650.8,0
4680,32683.9,38990.7,71674.6,0
4681,26268.8,37023,63291.8,0
4682,34624.3,38974.1,73598.3,0
4683,21090.2,52713.9,73804.1,0
4684,52036.7,40061.2,92097.9,0
4685,26121.2,54572.8,80694,0
4686,69482.8,54061.4,123544,0
4687,39683.4,38041.4,77724.8,0
4688,35052.9,35674.8,70727.6,0
4689,33544.4,39363,72907.4,0
4690,90412.9,39657.8,130071,0
4691,24766,37020.2,61786.1,0
4692,30859.9,38866.7,69726.5,0
4693,35181.9,38029.1,73211,0
4694,33754.4,39486.2,73240.6,0
4695,20744.1,41263.3,62007.4,0
4696,27668,38549.4,66217.3,0
4697,83388.6,33820,117209,0
4698,20241.2,33445.5,53686.6,0
4699,27185.5,37096.9,64282.4,0
4700,28882.4,36431.7,65314.1,0
4701,33187.3,38947,72134.3,0
4702,44917,39732.9,84649.9,0
4703,23073.4,40076.2,63149.6,0
4704,89336.9,39631.5,128968,0
4705,49248.4,38312.2,87560.6,0
4706,24056.2,35411.9,59468.1,0
4707,23055.1,37149.6,60204.7,0
4708,36444.5,55076.3,91520.8,0
4709,30856.7,54763.9,85620.6,0
4710,56157.2,55526.6,111684,0
4711,22321.3,53890.4,76211.7,0
4712,24018.4,43512.7,67531,0
4713,22363.3,39038.5,61401.8,0
4714,93028.3,34980.6,128009,0
4715,59777.9,33483.4,93261.3,0
4716,99339.6,36436.1,135776,0
4717,94967,52852,147819,0
4718,34065.9,41171.4,75237.3,0
4719,59847.8,33701.7,93549.6,0
4720,32265.1,48938.3,81203.4,0
4721,32269.6,35634.7,67904.3,0
4722,25541.5,32846.3,58387.8,0
4723,60608.3,35445.2,96053.5,0
4724,52877.5,39588.4,92466,0
4725,31137.7,35755.9,66893.7,0
4726,35025.9,46938.4,81964.3,0
4727,30577.4,51232.9,81810.3,0
4728,64867.9,35209.9,100078,0
4729,22069.3,54236.4,76305.6,0
4730,27517.2,54509.4,82026.5,0
4731,31659.5,38925.5,70585,0
4732,46312.4,40395.3,86707.6,0
4733,38594.3,36906.6,75500.9,0
4734,86136.8,39029,125166,0
4735,48172.4,41513.2,89685.6,0
4736,50953.8,40380.3,91334.1,0
4737,23657.1,55555.4,79212.4,0
4738,61336.4,37643.9,98980.4,0
4739,23154,38465.1,61619.1,0
4740,59961.3,39127.8,99089.1,0
4741,45222.4,40678.3,85900.7,0
4742,36296.6,50901.2,87197.8,0
4743,22756.3,40194.1,62950.4,0
4744,60053.5,38971.7,99025.2,0
4745,29637.3,41366.3,71003.6,0
4746,22606.5,39309.1,61915.6,0
4747,32791.1,53430.8,86222,0
4748,24646.5,39646.4,64292.9,0
4749,18906.1,54877.3,73783.3,0
4750,28786.5,45875.4,74661.8,0
4751,30824,38841.4,69665.4,0
4752,33424.7,37579.5,71004.2,0
4753,32360.4,40626.2,72986.7,0
4754,25139.2,53823.8,78963.1,0
4755,83262.7,38225,121488,0
4756,48420.2,55001.6,103422,0
4757,25081.1,39114.9,64196,0
4758,21985.4,53395.3,75380.7,0
4759,51698.9,51971.2,103670,0
4760,49910.1,53750.1,103660,0
4761,130298,38169.7,168468,0
4762,53926.3,40184.7,94111,0
4763,105877,50169.2,156046,0
4764,31248.5,35641.2,66889.8,0
4765,20859.9,48788.7,69648.6,0
4766,96243,39849.8,136093,0
4767,56930.9,53975.6,110906,0
4768,24959.3,41621.4,66580.7,0
4769,47052.2,37202,84254.2,0
4770,33344.8,42943.8,76288.6,0
4771,54362,53577.1,107939,0
4772,114335,52690.3,167025,0
4773,28135.6,55119.6,83255.1,0
4774,35939.3,40566.5,76505.8,0
4775,33635,51838.7,85473.7,0
4776,25877.9,39825.5,65703.4,0
4777,47057.7,37505.6,84563.3,0
4778,53965.5,53023.6,106989,0
4779,26174.1,41133.1,67307.2,0
4780,30482.2,54824.2,85306.4,0
4781,87800.1,53390.1,141190,0
4782,32621.4,38599,71220.4,0
4783,31323.3,37016.5,68339.7,0
4784,35965,40382.9,76347.9,0
4785,38748,43458.2,82206.2,0
4786,103699,64874.6,168574,0
4787,23374.7,43137.1,66511.8,0
4788,21391.2,52339.8,73731,0
4789,31658.5,40843.3,72501.7,0
4790,49674.4,39233.3,88907.7,0
4791,52533.1,57596.9,110130,0
4792,101360,47183,148543,0
4793,74353.1,54836.4,129190,0
4794,94681.1,49938.8,144620,0
4795,34913.1,48620.3,83533.4,0
4796,36549.5,49627.1,86176.6,0
4797,37389,51281.8,88670.7,0
4798,26021.1,38126.5,64147.5,0
4799,27425.4,51571.2,78996.7,0
4800,23845.6,46278.2,70123.8,0
4801,45812.5,49629.7,95442.2,0
4802,76853.8,44619.3,121473,0
4803,48516.8,57613.1,106130,0
4804,24724.4,44435.3,69159.7,0
4805,19326,36759.9,56085.8,0
4806,45858.7,43165,89023.7,0
4807,59765.5,41481.8,101247,0
4808,51007,50234.9,101242,0
4809,36795,50294.9,87089.9,0
4810,118531,40482,159013,0
4811,101058,44266.2,145324,0
4812,60416.8,56591.1,117008,0
4813,48323.1,56365.9,104689,0
4814,94215.3,51386.4,145602,0
4815,52618.5,39620.5,92239,0
4816,33167.9,39818.3,72986.2,0
4817,47877,39333.5,87210.5,0
4818,60723.2,36923.5,97646.7,0
4819,21646,40733.2,62379.2,0
4820,123555,40186.5,163741,0
4821,123306,40281.2,163587,0
4822,52421.4,38839.4,91260.9,0
4823,37554,42119.8,79673.8,0
4824,24611.2,41532.4,66143.6,0
4825,27283.1,50581.7,77864.9,0
4826,61284.8,41113.8,102399,0
4827,19281.9,42221.7,61503.6,0
4828,21288,54522.5,75810.6,0
4829,45499.5,52437.4,97936.9,0
4830,30353.3,50137.1,80490.4,0
4831,40538.4,53343.8,93882.2,0
4832,59760.1,37721.3,97481.4,0
4833,81202.8,40430.1,121633,0
4834,21007.2,38240.6,59247.8,0
4835,42356.3,33159.2,75515.5,0
4836,26496.4,37683.5,64180,0
4837,24417.3,40258.1,64675.5,0
4838,66986.5,40911.9,107898,0
4839,49225.8,43028.2,92254,0
4840,30768.6,43054.8,73823.4,0
4841,23344.5,54020.7,77365.2,0
4842,25878.2,38061.9,63940.1,0
4843,54146,57230.2,111376,0
4844,28438.9,51363,79802,0
4845,23092.3,43287,66379.3,0
4846,24856.7,39851.7,64708.4,0
4847,18378.6,35595.5,53974,0
4848,33415.4,36666.5,70081.9,0
4849,77007.4,42430.4,119438,0
4850,60314.3,38724.4,99038.7,0
4851,35605.5,49115.1,84720.6,0
4852,93292.9,37734.9,131028,0
4853,39692.1,34581.1,74273.1,0
4854,84180.4,35742.4,119923,0
4855,21626.9,49580.7,71207.7,0
4856,30278.4,35726.7,66005.1,0
4857,35674,34580.8,70254.8,0
4858,20845.7,43059.9,63905.6,0
4859,29082.9,39679.2,68762.1,0
4860,33746.5,40478.9,74225.3,0
4861,35961.4,36022.1,71983.5,0
4862,58918.9,40392.3,99311.2,0
4863,68423.7,41162.1,109586,0
4864,51501.7,63047.2,114549,0
4865,33591.5,58906.5,92498,0
4866,16917.1,54091.5,71008.6,0
4867,25379.3,43529.1,68908.3,0
4868,56030.8,57784.6,113815,0
4869,28407.1,46371.7,74778.8,0
4870,87613.3,47676.6,135290,0
4871,19280.9,40089.5,59370.4,0
4872,31469.7,42498.5,73968.2,0
4873,79142.8,37044.4,116187,0
4874,44080.9,36529.8,80610.7,0
4875,54059.9,49343.3,103403,0
4876,22190.7,40701.5,62892.2,0
4877,66275.4,36407.9,102683,0
4878,85978.5,31220.7,117199,0
4879,25785.3,35800.1,61585.4,0
4880,31822.4,41244.4,73066.8,0
4881,62871.2,55269.3,118141,0
4882,69553.9,39309.9,108864,0
4883,135228,42976.1,178204,0
4884,80999.6,59356.1,140356,0
4885,79665.7,76524.3,156190,0
4886,58759.7,56584.7,115344,0
4887,44192.1,72981.4,117173,0
4888,66939.7,67721.9,134662,0
4889,102384,55326.5,157711,0
4890,24097,41450.3,65547.3,0
4891,22788.8,59270.2,82059,0
4892,29870.7,53622.2,83492.9,0
4893,25641.9,58266.2,83908.1,0
4894,28252.5,48199.3,76451.9,0
4895,22868.8,39181.1,62049.9,0
4896,49389.9,39261.3,88651.2,0
4897,40730.6,34106.9,74837.6,0
4898,24270.4,48984.6,73254.9,0
4899,30398.9,38841.2,69240.1,0
4900,167723,49228.1,216951,0
4901,96304.4,41470.3,137775,0
4902,19989.8,45642.1,65632,0
4903,20908,37708.3,58616.3,0
4904,31249.6,57486.7,88736.3,0
4905,26382.7,44745.9,71128.6,0
4906,41879.9,56950.1,98830,0
4907,29136.1,38262.8,67398.9,0
4908,34040.1,39490.2,73530.3,0
4909,37482.8,35043.9,72526.7,0
4910,39546,40455.2,80001.2,0
4911,57325.8,56966.9,114293,0
4912,31144,52863,84007,0
4913,26648.4,42193.2,68841.5,0
4914,54740.4,42371.8,97112.2,0
4915,36072.2,41348.6,77420.8,0
4916,62762.4,43556.4,106319,0
4917,27790.6,60618.7,88409.3,0
4918,32792.9,45538.3,78331.2,0
4919,67753,57695.3,125448,0
4920,52502.7,47815.8,100319,0
4921,40899.7,62961.7,103861,0
4922,110436,44843.7,155280,0
4923,62532.9,43182.4,105715,0
4924,54854.5,45621.3,100476,0
4925,29894.5,46646.3,76540.8,0
4926,22115,40643.8,62758.8,0
4927,49724.3,41704.5,91428.8,0
4928,42741,56827.6,99568.6,0
4929,89048,41633.8,130682,0
4930,28756.8,43723.8,72480.6,0
4931,69782.6,43258.7,113041,0
4932,47887.8,39629.3,87517.1,0
4933,35040.1,55307.5,90347.6,0
4934,52336.3,44669,97005.2,0
4935,29768.1,50815.3,80583.4,0
4936,57378.4,54964.7,112343,0
4937,24403.2,41906.5,66309.6,0
4938,52150.4,42556.9,94707.3,0
4939,33624.5,38464.6,72089.1,0
4940,33518.8,42833.3,76352.1,0
4941,23191.2,43788.9,66980.1,0
4942,23507.5,46155,69662.5,0
4943,60325.6,44631,104957,0
4944,34915.6,40598,75513.6,0
4945,32799.5,42721.4,75520.9,0
4946,25656.4,53671.9,79328.4,0
4947,36034.3,42591,78625.3,0
4948,21643.6,40837.5,62481,0
4949,31430.9,53740.4,85171.3,0
4950,29099.1,47595.4,76694.5,0
4951,45952.9,39104.4,85057.2,0
4952,48325,45454.4,93779.4,0
4953,46331.5,40107.7,86439.2,0
4954,42306.7,40981.9,83288.6,0
4955,24614.3,39787.2,64401.5,0
4956,29174.9,38408.6,67583.5,0
4957,34718.5,42648.5,77367,0
4958,20735.4,41801.6,62537,0
4959,47401.6,38850.2,86251.9,0
4960,90663.6,54900.7,145564,0
4961,35432.1,51439.5,86871.6,0
4962,30868.2,38888.1,69756.4,0
4963,33405.7,39280.1,72685.8,0
4964,83716.8,41426.6,125143,0
4965,47918.5,55882.1,103801,0
4966,67887,54128,122015,0
4967,79584.4,39290.3,118875,0
4968,55162.4,35183.3,90345.7,0
4969,130061,65620,195681,0
4970,69749.7,91461.7,161211,0
4971,75135,76539.2,151674,0
4972,25269.5,64765.3,90034.8,0
4973,32841.4,56554.8,89396.2,0
4974,25806,38367.9,64173.9,0
4975,33146.6,38805.8,71952.4,0
4976,38942.8,38933.9,77876.8,0
4977,53788.6,41738.4,95527.1,0
4978,49526.8,51911.6,101438,0
4979,23696.3,38885.4,62581.6,0
4980,20497.1,52821.8,73318.9,0
4981,37184.3,49602.6,86786.9,0
4982,30026,42734.9,72760.9,0
4983,57169.7,38520,95689.7,0
4984,29565.7,61294.8,90860.5,0
4985,93382.3,45363,138745,0
4986,29794.7,39230.4,69025,0
4987,33733.3,35085.1,68818.4,0
4988,29164.2,38148.8,67313,0
4989,31514.3,53083.4,84597.7,0
4990,27069.7,39909.4,66979.1,0
4991,21285.9,40418.1,61704,0
4992,28146,63560.4,91706.4,0
4993,48405.5,42881.9,91287.4,0
4994,55375.5,54480.4,109856,0
4995,51074,39762,90836.1,0
4996,28532.1,39233.1,67765.2,0
4997,28851.9,47786.7,76638.6,0
4998,34413.7,39512.6,73926.2,0
4999,60726.2,38920.4,99646.6,0
5000,25907.6,44343.6,70251.2,0
5001,23120.9,36936,60056.8,0
5002,19009.1,49347.5,68356.6,0
5003,48828.1,54799.8,103628,0
5004,56006.1,51542.6,107549,0
5005,21319.1,48816.4,70135.5,0
5006,45724.8,41880.2,87605,0
5007,27306.6,46688.4,73995,0
5008,52644.9,45466.5,98111.4,0
5009,53604.1,56033,109637,0
5010,47833.2,54307.9,102141,0
5011,26629,43477,70106,0
5012,33330.1,40573.3,73903.5,0
5013,53409.8,41445.3,94855.1,0
5014,21584.4,42072.2,63656.6,0
5015,94421.2,51893.7,146315,0
5016,35790.9,45776.8,81567.7,0
5017,30075,41053.8,71128.8,0
5018,24476.6,40868.1,65344.7,0
5019,46224.1,35806.2,82030.3,0
5020,69995.9,39246.1,109242,0
5021,21901.2,40838,62739.2,0
5022,27012.7,45326.4,72339.1,0
5023,32637.2,40306.3,72943.5,0
5024,30316.4,34831.9,65148.3,0
5025,51432.3,40742.4,92174.7,0
5026,48008.5,54108.3,102117,0
5027,35153.4,43091.6,78245,0
5028,60467.7,38185.2,98652.9,0
5029,31767.4,44604.5,76371.9,0
5030,119654,39246.9,158901,0
5031,166141,39732.8,205874,0
5032,46993.8,42278.1,89271.9,0
5033,35525.6,39912.4,75438,0
5034,88225.8,41980.8,130207,0
5035,44841.7,59678.1,104520,0
5036,59155.1,54682.2,113837,0
5037,70622.3,54185.2,124808,0
5038,38620.2,84884.7,123505,0
5039,67118.5,42929.3,110048,0
5040,18831.2,59604,78435.3,0
5041,69004.2,44928.4,113933,0
5042,33269.4,39421.4,72690.9,0
5043,27411.8,34836.2,62248,0
5044,96683.6,40382.2,137066,0
5045,51703.8,45178.4,96882.2,0
5046,60579.8,59478.5,120058,0
5047,58541.2,54583.3,113125,0
5048,22335.6,44416.9,66752.4,0
5049,29507,63486.1,92993,0
5050,31429.4,63185.7,94615.1,0
5051,23169.3,56620.3,79789.7,0
5052,36454.6,46665.6,83120.1,0
5053,35567.4,57906.2,93473.6,0
5054,27166,40937.1,68103.1,0
5055,42331.2,43652.9,85984.1,0
5056,26805.2,49502.7,76307.8,0
5057,17202.4,43468.2,60670.7,0
5058,56216.6,61696.7,117913,0
5059,25911.9,65069,90980.9,0
5060,21098.7,50001,71099.7,0
5061,40938,45036,85974.1,0
5062,146778,61595,208373,0
5063,37422.6,71751.8,109174,0
5064,54564.2,55427.2,109991,0
5065,52520.4,39534.2,92054.6,0
5066,90546.4,37983.6,128530,0
5067,29819.3,43145.4,72964.8,0
5068,88430.1,37388.2,125818,0
5069,49733.2,35946.3,85679.4,0
5070,51150.5,35265.5,86416,0
5071,26155.3,37123,63278.2,0
5072,49160.1,33727.1,82887.2,0
5073,22383.2,37543.3,59926.5,0
5074,47937.3,37088.5,85025.8,0
5075,19650.6,39804.1,59454.7,0
5076,26885.4,54412.4,81297.8,0
5077,28119.3,41423.9,69543.2,0
5078,43801.9,55334.2,99136.1,0
5079,18945,55836.7,74781.7,0
5080,44037.1,42381.1,86418.1,0
5081,123803,42364.2,166167,0
5082,34223.3,43237.3,77460.6,0
5083,101964,43629.4,145594,0
5084,44167,39948.9,84115.9,0
5085,33452.2,42740.7,76192.9,0
5086,27521.3,43488.5,71009.8,0
5087,31961.9,53421.2,85383.1,0
5088,51970.2,53888.6,105859,0
5089,92225.2,39214.8,131440,0
5090,40219.8,43259.6,83479.5,0
5091,51491.7,51416.5,102908,0
5092,67854.9,42986.6,110841,0
5093,30089.8,46787.9,76877.7,0
5094,30209.5,42073.4,72282.9,0
5095,26483.1,39991.7,66474.8,0
5096,23201.6,46407.6,69609.2,0
5097,27073.5,41543.7,68617.2,0
5098,19193.2,42033.5,61226.8,0
5099,23105.7,41463.4,64569.1,0
5100,33126.9,43411.8,76538.7,0
5101,49293.4,43055.9,92349.2,0
5102,49325.8,44390.2,93716,0
5103,28870.6,39170.4,68041,0
5104,29463.4,60339.5,89802.9,0
5105,31313.3,41088.2,72401.5,0
5106,33299.5,38080.9,71380.3,0
5107,102091,42835.2,144926,0
5108,121583,37593,159176,0
5109,26978.2,52276,79254.2,0
5110,88387.7,46429.5,134817,0
5111,91585.8,43891.3,135477,0
5112,32073.2,39240,71313.2,0
5113,31554.6,41107.1,72661.7,0
5114,165836,49710.6,215547,0
5115,19150.7,43842.8,62993.5,0
5116,46452.5,43430.7,89883.2,0
5117,20637.4,51560.8,72198.2,0
5118,49783.8,35738.7,85522.6,0
5119,35389.5,36123.4,71512.8,0
5120,70008.7,38032.9,108042,0
5121,51824.5,42717.7,94542.2,0
5122,47422.5,40147.5,87570,0
5123,31262.5,40722.4,71984.9,0
5124,62108.3,39433.7,101542,0
5125,101111,43042.3,144154,0
5126,58810.4,54880.9,113691,0
5127,172194,58429,230623,0
5128,21213.4,55891,77104.4,0
5129,30847.3,58300.3,89147.6,0
5130,133078,56669.9,189748,0
5131,43494.2,40640.4,84134.6,0
5132,51215.2,38008.3,89223.5,0
5133,48252.5,41280.5,89533,0
5134,42087,38003.9,80090.9,0
5135,30179.2,44736.1,74915.3,0
5136,23594.2,50927.4,74521.6,0
5137,48819,44940.7,93759.7,0
5138,28178.5,40298.4,68476.9,0
5139,31937.3,39682.9,71620.1,0
5140,26211.6,31515,57726.6,0
5141,26515.6,33628.2,60143.7,0
5142,31471.3,34843.9,66315.2,0
5143,22573.7,50547.4,73121.1,0
5144,26560.2,41353.4,67913.7,0
5145,42036.2,47295.4,89331.6,0
5146,39616.8,46755.8,86372.6,0
5147,81551.6,41033.4,122585,0
5148,29966.9,37367.7,67334.6,0
5149,32135.7,36028.2,68163.9,0
5150,27395.9,37311.1,64707.1,0
5151,23660.1,40399.8,64059.9,0
