Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,15256,5447680,665,32,16,2,2,2,2,1,0,35,19,8,46922208,38792287,2,74259622,38994057,2,118587392,88.7536,1,66.9362,12582912,966656,175472640,36700160,0.821422,99.7874,0,822083584,0,1886806016,232759296,1084203008,530939904,0,161513472,0,1,1.48537,0,0,0,1,1,2,7.36707,89.6182,88.1659,1024,10640,256,0,32
conv,18048,5447680,665,32,16,2,2,2,2,1,1,35,19,4,16564146,38120727,1,59060038,38994057,2,118587392,87.018,1,58.3619,14090240,1449984,175472640,36700160,0.274513,99.2663,0,822083584,0,1886806016,232759296,1106427904,463831040,0,159916032,0,1,1.24971,0,0,0,1,1,2,6.13811,89.6363,88.1695,1024,10792,256,0,46
conv,4634,5447680,665,32,16,2,2,2,2,7,0,35,19,2,2103339,2066342,1,10436656,2293769,2,30851072,0,2,66.9362,12582912,966656,0,0,0.794522,99.9647,0,822083584,0,304734208,16343040,375365632,205037568,0,59744256,0,1,4.893,0,0,0,1,1,2,9.15071,90.6576,90.1532,1024,10640,0,0,32
conv,4646,5447680,665,32,16,2,2,2,2,7,1,35,19,2,2104279,2066258,1,10437616,2293769,2,30851072,0,2,58.3619,14090240,1449984,0,0,0.809803,99.9185,0,822083584,0,304734208,16343040,397590528,200843264,0,60358656,0,1,4.88243,0,0,0,1,1,2,9.25205,90.6683,90.1691,1024,10792,0,0,32
conv,8942,2580480,630,32,16,2,2,4,1,1,0,35,18,8,26386758,25021950,2,51974976,28213257,2,91996160,81.5709,1,60.8287,7864320,1785856,150814720,22937600,0.554153,99.9585,0,822083584,0,1204363264,146628608,839639040,569491456,0,126074880,0,1,2.54403,0,0,0,1,1,3,9.49869,90.1448,88.7916,1024,19600,320,0,40
conv,8892,2580480,630,32,16,2,2,4,1,1,1,35,18,8,25938859,25025314,2,51989048,28213257,2,91996160,81.5617,1,55.4186,8806400,1785856,150814720,22937600,0.553147,99.6825,0,822083584,0,1204363264,146628608,850124800,663863296,0,129761280,0,1,2.55226,0,0,0,1,1,3,9.87173,90.1091,88.7944,1024,19880,320,0,48
conv,2502,2580480,630,32,16,2,2,4,1,7,0,35,18,3,2198967,2068522,1,9511160,5275657,2,16588800,0,2,60.8287,7864320,1785856,0,0,0.533296,99.7685,0,822083584,0,283566080,12902400,246145024,102752256,0,50970624,0,2,9.09505,0,0,0,1,1,2,15.3677,90.7305,89.9691,1024,19600,0,0,46
conv,2494,2580480,630,32,16,2,2,4,1,7,1,35,18,3,2198605,2068506,1,9511112,5275657,2,16588800,0,2,55.4186,8806400,1785856,0,0,0.53525,99.7904,0,822083584,0,283566080,12902400,256630784,104849408,0,51412992,0,2,9.13094,0,0,0,1,1,2,15.5301,90.7146,89.9598,1024,19880,0,0,40
conv,8879,2580480,630,32,16,2,2,4,2,1,0,35,18,8,26713817,25030385,2,49031430,25231369,2,91996160,88.0688,1,67.0311,7864320,892928,150814720,22937600,0.55068,99.7069,0,822083584,0,1047994368,125984768,811180032,525156352,0,117694464,0,1,2.55587,0,0,0,1,1,3,8.81732,89.5957,88.4812,1024,19600,320,0,40
conv,8826,2580480,630,32,16,2,2,4,2,1,1,35,18,8,26069881,25033703,2,49032180,25231369,2,91996160,88.0649,1,57.8573,8806400,1339392,150814720,22937600,0.549693,99.6638,0,822083584,0,1047994368,125984768,826683392,619528192,0,121540608,0,1,2.57117,0,0,0,1,1,3,9.24535,89.5855,88.5063,1024,19880,320,0,48
conv,2382,2580480,630,32,16,2,2,4,2,7,0,35,18,3,2208601,2066438,1,6561992,2293769,2,16588800,0,2,67.0311,7864320,892928,0,0,0.530437,99.8049,0,822083584,0,247783424,7741440,217686016,109527040,0,48881664,0,2,9.56237,0,0,0,1,1,2,15.6318,90.3291,89.8101,1024,19600,0,0,40
conv,2383,2580480,630,32,16,2,2,4,2,7,1,35,18,3,2209101,2066482,1,6561952,2293769,2,16588800,0,2,57.8573,8806400,1339392,0,0,0.527672,99.7912,0,822083584,0,247783424,7741440,233189376,98557952,0,49037312,0,2,9.54942,0,0,0,1,1,2,15.6159,90.3405,89.814,1024,19880,0,0,40
conv,6481,1218560,595,32,16,2,2,8,1,1,0,35,17,7,15539831,18130048,2,30908244,21331977,3,78684160,75.65,1,59.1693,5505024,1712128,138485760,16056320,0.275328,99.7743,0,822083584,0,759562240,57473024,702339072,555319296,0,101699584,0,1,3.51213,0,0,0,1,1,3,13.1484,89.6167,89.0115,1024,37520,448,0,54
conv,7495,1218560,595,32,16,2,2,8,1,1,1,35,17,6,15711290,18129996,2,31889388,21332025,2,78684160,76.0815,1,54.2154,6164480,1712128,138485760,16056320,0.275207,99.6231,0,822083584,0,759562240,57473024,709679104,605820928,0,103729152,0,1,3.02576,0,0,0,1,1,3,10.1029,89.6059,89.0124,1024,38056,448,0,52
conv,1351,1218560,595,32,16,2,2,8,1,7,0,35,17,4,2201747,2068522,2,7455000,5275657,2,9441280,0,2,59.1693,5505024,1712128,0,0,0.265658,98.7123,0,822083584,0,261318656,6092800,166516736,59682816,0,45631488,0,3,17.0049,0,0,0,1,1,2,27.3165,90.5187,90.1033,1024,37520,0,0,64
conv,1342,1218560,595,32,16,2,2,8,1,7,1,35,17,4,2201763,2068506,2,7454784,5275657,2,9441280,0,3,54.2154,6164480,1712128,0,0,0.266168,98.7055,0,822083584,0,261318656,6092800,173856768,59512832,0,45887488,0,3,17.1239,0,0,0,1,1,2,27.3836,90.502,90.0889,1024,38056,0,0,63
conv,7342,1218560,595,32,16,2,2,8,2,1,0,35,17,6,15881983,18130172,2,28963008,18350089,2,78684160,85.3652,1,67.089,5505024,860160,138485760,16056320,0.275078,99.5301,0,822083584,0,718053376,55035904,674740224,603213824,0,101050368,0,1,3.08668,0,0,0,1,1,3,10.488,89.3968,88.8519,1024,37520,448,0,54
conv,7462,1218560,595,32,16,2,2,8,2,1,1,35,17,6,15712845,18129212,2,28745168,18350089,2,78684160,85.2823,1,57.3151,6164480,1286144,138485760,16056320,0.276275,99.6786,0,822083584,0,718053376,55035904,686882816,652496896,0,103196672,0,1,3.04037,0,0,0,1,1,3,9.92225,89.3998,88.8641,1024,38056,448,0,52
conv,1225,1218560,595,32,16,2,2,8,2,7,0,35,17,5,2201747,2066258,1,4630584,2293769,2,9441280,0,2,67.089,5505024,860160,0,0,0.268631,98.6686,0,822083584,0,219809792,3655680,138917888,54978560,0,43137024,0,3,18.8156,0,0,0,1,1,2,28.7514,90.0787,89.7899,1024,37520,0,0,56
conv,1240,1218560,595,32,16,2,2,8,2,7,1,35,17,5,2201747,2066290,1,4630792,2293769,2,9441280,0,3,57.3151,6164480,1286144,0,0,0.273718,98.7894,0,822083584,0,219809792,3655680,151060480,52881408,0,43476992,0,3,18.5045,0,0,0,1,1,2,28.5715,90.1015,89.8098,1024,38056,0,0,56
conv,18071,6127616,748,32,16,2,4,1,1,1,0,34,22,8,64911157,41081951,2,128785368,47382537,2,139558912,84.1099,1,47.2011,18350080,2686976,218365952,38993920,0.529638,99.8555,0,822083584,0,2376794112,219709440,1392410624,194838528,0,167272448,0,1,1.259,0,0,0,1,1,2,6.47947,94.3527,93.5195,1024,11792,280,0,31
conv,18085,6127616,748,32,16,2,4,1,1,1,1,34,22,8,64959769,41083749,2,128787232,47382537,2,139558912,84.1107,1,28.534,32112640,2686976,218365952,38993920,0.530564,99.9708,0,822083584,0,2376794112,219709440,1539211264,194838528,0,172146688,0,1,1.25042,0,0,0,1,1,2,6.65839,94.346,93.5365,1024,11880,280,0,32
conv,4633,6127616,748,32,16,2,4,1,1,7,0,34,22,2,2103315,2068750,2,19603736,8388745,2,30375936,0,2,47.2011,18350080,2686976,0,0,0.266344,98.8784,0,822083584,0,208994304,6127616,423526400,170000384,0,53952512,0,1,4.89728,0,0,0,1,1,2,8.43626,94.7388,94.4541,1024,11792,0,0,52
conv,4714,6127616,748,32,16,2,4,1,1,7,1,34,22,2,2103315,2068534,1,19603504,8388617,2,30375936,0,3,28.534,32112640,2686976,0,0,0.522474,99.8546,0,822083584,0,208994304,6127616,570327040,220332032,0,60497920,0,1,4.80962,0,0,0,1,1,2,8.54391,94.6716,94.4177,1024,11880,0,0,40
conv,18383,6127616,748,32,16,2,4,1,2,1,0,34,22,8,67630084,41082490,2,122397032,43188361,2,139558912,89.4868,1,50.0052,18350080,1507328,218365952,38993920,0.533699,100.545,0,822083584,0,2455306240,207454208,1359872000,153042944,0,166854656,0,1,1.24438,0,0,0,1,1,2,6.33067,94.3533,93.6024,1024,11792,280,0,31
conv,18204,6127616,748,32,16,2,4,1,2,1,1,34,22,8,66834338,41082306,2,122396720,43188233,2,139558912,89.487,1,28.534,32112640,2686976,218365952,38993920,0.526217,99.8833,0,822083584,0,2455306240,219709440,1518747648,153042944,0,172711936,0,1,1.24252,0,0,0,1,1,2,6.66299,94.315,93.5244,1024,11880,280,0,31
conv,4430,6127616,748,32,16,2,4,1,2,7,0,34,22,2,2103315,2068754,1,13213744,4194313,2,30375936,0,2,50.0052,18350080,1507328,0,0,0.267985,98.8143,0,822083584,0,299941888,6127616,390987776,189038592,0,56524800,0,1,5.11892,0,0,0,1,1,2,9.46642,94.779,94.4375,1024,11792,0,0,48
conv,4456,6127616,748,32,16,2,4,1,2,7,1,34,22,2,2103779,2068502,1,13214264,4194313,2,30375936,0,3,28.534,32112640,2686976,0,0,0.529908,99.9342,0,822083584,0,299941888,18382848,549863424,197427200,0,62660608,0,1,5.0911,0,0,0,1,1,2,9.5483,94.6488,94.143,1024,11880,0,0,40
conv,13701,2646016,646,32,16,2,4,2,1,1,0,34,19,8,62077650,24363669,2,85555448,30670857,2,113541120,80.3114,1,55.6937,7471104,3112960,194412544,22282240,0.784532,99.3829,0,822083584,0,1041342464,131866624,988078080,213696512,0,107470848,0,1,1.64878,0,0,0,1,1,2,5.05576,94.274,92.9632,1024,20368,320,0,32
conv,11503,2646016,646,32,16,2,4,2,1,1,1,34,19,5,16242681,24305642,2,76455132,30670857,2,113541120,78.6758,1,43.3471,11272192,2326528,194412544,22282240,0.261961,99.6666,0,822083584,0,1041342464,131866624,1030021120,326942720,0,112623616,0,1,1.97286,0,0,0,1,1,3,6.31094,94.2669,93.016,1024,20520,320,0,42
conv,2540,2646016,646,32,16,2,4,2,1,7,0,34,19,3,2103315,2068654,2,14454976,8388617,2,16334848,0,2,55.6937,7471104,3112960,0,0,0.252677,98.8672,0,822083584,0,175521792,23814144,214228992,113033216,0,45047808,0,2,8.9638,0,0,0,1,1,2,13.8509,94.428,93.5591,896,20368,0,0,68
conv,2546,2646016,646,32,16,2,4,2,1,7,1,34,19,3,2103315,2068602,2,14455184,8388617,2,16334848,0,2,43.3471,11272192,2326528,0,0,0.254011,98.9446,0,822083584,0,175521792,23814144,256172032,116678656,0,46563328,0,2,8.94927,0,0,0,1,1,2,13.8611,94.4141,93.5735,1024,20520,0,0,54
conv,13634,2646016,646,32,16,2,4,2,2,1,0,34,19,8,61804339,24367930,2,79803048,26476553,2,113541120,87.649,1,65.1778,7471104,1572864,194412544,22282240,0.783455,99.4318,0,822083584,0,1022472192,126418944,958832640,209248256,0,105619456,0,1,1.65158,0,0,0,1,1,2,4.93967,94.2079,92.8763,1024,20368,320,0,32
conv,11381,2646016,646,32,16,2,4,2,2,1,1,34,19,5,16137211,24280945,2,70933928,26476553,2,113541120,86.5194,1,45.0289,11272192,1818624,194412544,22282240,0.262423,99.6487,0,822083584,0,1022472192,126418944,1005989888,322494464,0,110944256,0,1,1.99124,0,0,0,1,1,3,6.22651,94.2045,92.9368,1024,20520,320,0,44
conv,2278,2646016,646,32,16,2,4,2,2,7,0,34,19,3,2103315,2068586,1,8933424,4194313,2,16334848,0,2,65.1778,7471104,1572864,0,0,0.261228,98.8027,0,822083584,0,218984448,13230080,184983552,103055360,0,44711936,0,2,9.99042,0,0,0,1,1,2,15.6278,94.3294,93.8184,1024,20368,0,0,64
conv,2265,2646016,646,32,16,2,4,2,2,7,1,34,19,3,2103551,2068578,1,8933672,4194313,2,16334848,0,3,45.0289,11272192,1818624,0,0,0.262006,98.7988,0,822083584,0,218984448,13230080,232140800,100958208,0,46206976,0,2,10.062,0,0,0,1,1,2,15.8231,94.3248,93.8303,1024,20520,0,0,48
conv,8051,1253376,612,32,16,2,4,4,1,1,0,34,18,8,31900135,15996966,3,79689056,22315017,3,100499456,80.1285,1,51.4436,4669440,2867200,182435840,13926400,0.51999,99.4393,0,822083584,0,547880960,62660608,852320256,323862528,0,87275520,0,1,2.81263,0,0,0,1,1,3,7.01629,94.1881,93.4114,1024,37520,400,0,39
conv,7521,1253376,612,32,16,2,4,4,1,1,1,34,18,5,13944394,15995227,2,53255108,22315017,3,100499456,73.1783,1,50.08,5136384,2867200,182435840,13926400,0.26203,99.6089,0,822083584,0,547880960,62660608,855465984,273530880,0,85708800,0,1,3.02015,0,0,0,1,1,3,7.25804,94.1894,93.3984,1024,37800,400,0,61
conv,1457,1253376,612,32,16,2,4,4,1,7,0,34,18,4,2201314,2068506,3,11880496,8388617,2,9281536,0,2,51.4436,4669440,2867200,0,0,0.248016,98.941,0,822083584,0,158654464,11280384,139288576,59162624,0,39725056,0,3,15.7796,0,0,0,1,1,2,22.654,94.2833,93.6491,768,37520,0,0,80
conv,1445,1253376,612,32,16,2,4,4,1,7,1,34,18,4,2200895,2068506,3,11880680,8388617,2,9281536,0,2,50.08,5136384,2867200,0,0,0.248319,98.8229,0,822083584,0,158654464,11280384,142434304,68599808,0,40142848,0,3,15.9068,0,0,0,1,1,2,23.1038,94.2815,93.654,640,37800,0,0,96
conv,8441,1253376,612,32,16,2,4,4,2,1,0,34,18,8,31983534,15997990,2,70557240,18120713,3,100499456,87.5611,1,63.3576,4669440,1449984,182435840,13926400,0.521215,99.4598,0,822083584,0,571674624,57647104,824721408,205000704,0,83030016,0,1,2.68778,0,0,0,1,1,3,5.97067,94.1516,93.3822,1024,37520,400,0,32
conv,8210,1253376,612,32,16,2,4,4,2,1,1,34,18,5,14033500,15994622,2,47856792,18120713,3,100499456,83.3486,1,54.9446,5136384,2158592,182435840,13926400,0.259809,99.556,0,822083584,0,571674624,57647104,832669696,270012416,0,85456896,0,1,2.76216,0,0,0,1,1,3,6.25657,94.1508,93.3982,1024,37800,400,0,56
conv,1246,1253376,612,32,16,2,4,4,2,7,0,34,18,5,2195678,2068506,2,6793384,4194441,2,9281536,0,2,63.3576,4669440,1449984,0,0,0.254666,98.8284,0,822083584,0,182448128,6266880,111689728,56307712,0,39335936,0,3,18.542,0,0,0,1,1,2,26.4211,94.1893,93.6481,768,37520,0,0,80
conv,1232,1253376,612,32,16,2,4,4,2,7,1,34,18,5,2195915,2068506,2,6793264,4194313,2,9281536,0,3,54.9446,5136384,2158592,0,0,0.255092,98.912,0,822083584,0,182448128,6266880,119638016,47714304,0,39319552,0,3,18.7758,0,0,0,1,1,2,26.8737,94.1882,93.6359,768,37800,0,0,80
conv,20236,2973696,726,32,16,2,8,1,1,1,0,33,22,9,101264118,28581373,2,132993072,43270153,2,122232832,75.1516,1,24.8137,24285184,4571136,211943424,26492928,0.516732,99.376,0,822083584,0,1289216000,109584384,1197334528,95813632,0,116961280,0,1,1.11283,0,0,0,1,1,2,4.28914,94.4966,93.8888,1024,23056,392,0,32
conv,19758,2973696,726,32,16,2,8,1,1,1,1,33,22,9,98259549,28582134,2,132995152,43270153,2,122232832,75.1516,1,14.9412,43352064,4571136,211943424,26492928,0.519787,99.3278,0,822083584,0,1289216000,109584384,1300094976,95813632,0,120373248,0,1,1.13939,0,0,0,1,1,2,4.53968,94.4858,93.8953,1024,23144,392,0,32
conv,2922,2973696,726,32,16,2,8,1,1,7,1,33,22,2,2103315,2068534,3,27021904,16777225,1,16261120,0,6,14.9412,43352064,4571136,0,0,0.25063,98.9136,0,822083584,0,125583360,2973696,375250944,107520000,0,47353856,0,1,7.80771,0,0,0,1,1,2,11.7027,94.7566,94.5944,896,23144,0,0,72
conv,20743,2973696,726,32,16,2,8,1,2,1,0,33,22,8,103830670,28582108,2,121188408,34881545,2,122232832,84.8752,1,26.4587,24285184,2777088,211943424,26492928,0.512857,100.425,0,822083584,0,1317969920,127426560,1165336576,100704256,0,117878784,0,1,1.0955,0,0,0,1,1,2,4.23309,94.488,93.6746,1024,23056,392,0,31
conv,19779,2973696,726,32,16,2,8,1,2,1,1,33,22,9,98600949,28582098,2,121189656,34881545,2,122232832,84.8752,1,14.9412,43352064,4571136,211943424,26492928,0.500194,100.247,0,822083584,0,1317969920,127426560,1279901696,100704256,0,121667584,0,1,1.1411,0,0,0,1,1,2,4.58185,94.4881,93.7001,1024,23144,392,0,31
conv,2488,2973696,726,32,16,2,8,1,2,7,1,33,22,3,2103411,2068534,2,15216928,8388617,2,16261120,0,7,14.9412,43352064,4571136,0,0,0.257653,98.8172,0,822083584,0,223592448,2973696,355057664,104890368,0,49774592,0,2,9.15587,0,0,0,1,1,2,15.0795,94.9139,94.7143,896,23144,0,0,72
conv,13078,1284096,627,32,16,2,8,2,1,1,0,33,19,8,62364544,17237192,2,94254292,31916041,2,109371392,69.1863,1,34.7509,8372224,4022272,200318976,15138816,0.521554,99.4962,0,822083584,0,500482048,73209856,950130688,109832192,0,82130944,0,1,1.73277,0,0,0,1,1,2,3.5474,94.3848,93.4384,1024,39824,448,0,32
conv,13286,1284096,627,32,16,2,8,2,1,1,1,33,19,8,63352345,17247300,2,117806426,31916041,2,109371392,74.0441,1,23.0606,14655488,4022272,200318976,15138816,0.523226,99.103,0,822083584,0,500482048,73209856,979490816,197912576,0,86030336,0,1,1.70138,0,0,0,1,1,2,3.6412,94.3727,93.4692,1024,39976,448,0,40
conv,1934,1284096,627,32,16,2,8,2,1,7,1,33,19,3,2103323,2068506,4,22095920,16777273,1,9211904,0,4,23.0606,14655488,4022272,0,0,0.249098,98.6184,0,822083584,0,111224832,21829632,173135872,52160512,0,39335936,0,2,11.8335,0,0,0,1,1,2,16.5644,94.6715,93.7783,640,39976,0,0,94
conv,12871,1284096,627,32,16,2,8,2,2,1,0,33,19,8,62955187,17217067,2,108015576,23527433,2,109371392,84.5749,1,39.9834,8372224,2400256,200318976,15138816,0.520235,99.6359,0,822083584,0,560386048,62937088,921352192,103489536,0,82446336,0,1,1.76253,0,0,0,1,1,2,3.64152,94.3806,93.6309,1024,39824,448,0,32
conv,12920,1284096,627,32,16,2,8,2,2,1,1,33,19,8,63372084,17222575,2,111728244,23527433,2,109371392,84.9108,1,24.1073,14655488,3211264,200318976,15138816,0.520426,99.8103,0,822083584,0,560386048,62937088,955809792,185278464,0,86300672,0,1,1.75052,0,0,0,1,1,2,3.73329,94.3747,93.6586,1024,39976,448,0,48
conv,1376,1284096,627,32,16,2,8,2,2,7,1,33,19,4,2103327,2068506,3,11901544,8388617,2,9211904,0,5,24.1073,14655488,3211264,0,0,0.248933,98.7732,0,822083584,0,171128832,11556864,149454848,44769280,0,39780352,0,3,16.6987,0,0,0,1,1,2,23.979,94.6714,94.1886,640,39976,0,0,94
conv,35676,16777216,1024,32,32,0,1,1,1,1,0,32,32,6,62873632,104388047,2,253232216,104857609,2,308281344,57.3939,0,0,0,0,205520896,102760448,0.483709,99.9068,0,822083584,0,9596567552,822083584,2902458368,385875968,0,458227712,0,1,0.758608,0,0,0,1,1,3,10.8483,100,99.0847,1024,0,200,0,40
conv,18898,16777216,1024,32,32,0,1,1,1,7,0,32,32,1,2103315,2067630,2,150470704,2097161,2,205520896,0,0,0,0,0,0,0,0.95143,99.8648,0,822083584,0,1006632960,16777216,1660944384,637534208,0,129499136,0,1,1.19795,0,0,0,1,1,2,4.7748,100,100,1024,0,0,0,32
conv,21053,8388608,1024,32,32,0,1,2,1,1,0,32,32,7,54345474,60809870,2,141820256,60817417,2,167772160,57.4386,0,0,0,0,115343360,58720256,0.96709,99.9888,0,822083584,0,3850371072,419430400,1778384896,327155712,0,228327424,0,1,1.09083,0,0,0,1,1,2,8.10513,100,98.5075,1024,0,224,0,32
conv,9678,8388608,1024,32,32,0,1,2,1,7,0,32,32,1,2141313,2067682,2,84148760,2097161,3,110100480,0,0,0,0,0,0,0,0.935889,99.9198,0,822083584,0,729808896,8388608,897581056,419430400,0,89915392,0,1,2.3423,0,0,0,1,1,3,6.12469,100,100,1024,0,0,0,32
conv,15471,4194304,1024,32,32,0,1,4,1,1,0,32,32,6,34392054,38760174,2,90588636,38797321,2,120061952,58.9642,0,0,0,0,115343360,36700160,0.49185,98.8889,0,822083584,0,2000683008,209715200,1149239296,599785472,0,151126016,0,1,1.4533,0,0,0,1,1,2,7.11663,100,98.8725,1024,0,280,0,40
conv,4991,4194304,1024,32,32,0,1,4,1,7,0,32,32,2,2201747,2066418,2,50987104,2097161,3,62390272,0,0,0,0,0,0,0,0.482205,99.4119,0,822083584,0,444596224,4194304,515899392,201326592,0,62128128,0,1,4.55136,0,0,0,1,1,3,8.57378,100,100,1024,0,0,0,40
conv,8840,2097152,1024,32,32,0,1,8,1,1,0,32,32,8,24220452,27764634,2,63893856,27787273,2,73662464,60.1821,0,0,0,0,70254592,25690112,0.487291,99.1879,0,822083584,0,1107296256,104857600,729808896,748683264,0,110624768,0,1,2.56821,0,0,0,1,1,3,9.60458,100,99.2299,1024,0,392,0,40
conv,2731,2097152,1024,32,32,0,1,8,1,7,0,32,32,2,2152624,2067122,3,34406448,2097161,3,38535168,0,0,0,0,0,0,0,0.477451,99.1209,0,822083584,0,314572800,2097152,325058560,115343360,0,49348608,0,2,8.32671,0,0,0,1,1,3,13.2241,100,100,1024,0,0,0,56
conv,19974,8388608,1024,32,32,0,2,1,1,1,0,32,32,7,41022088,60754556,3,242752208,62914617,2,212860928,52.4026,0,0,0,0,205520896,58720256,0.484372,99.3954,0,822083584,0,4395630592,411041792,1837105152,251658240,0,243269632,0,1,1.13717,0,0,0,1,1,3,8.18465,100,99.1379,1024,0,224,0,38
conv,10550,8388608,1024,32,32,0,2,1,1,7,0,32,32,1,2103315,2069266,3,141296008,4194313,2,110100480,0,0,0,0,0,0,0,0.955835,99.914,0,822083584,0,511705088,8388608,897581056,251658240,0,77856768,0,1,2.14901,0,0,0,1,1,2,4.61005,100,100,1024,0,0,0,32
conv,19997,8388608,1024,32,32,0,2,1,2,1,0,32,32,7,42487497,60751877,3,243131016,60817417,2,212860928,52.8198,0,0,0,0,205520896,58720256,0.484922,99.0523,0,822083584,0,4437573632,411041792,1828716544,268435456,0,244842496,0,1,1.12422,0,0,0,1,1,3,8.15424,100,99.1435,1024,0,224,0,36
conv,10539,8388608,1024,32,32,0,2,1,2,7,0,32,32,1,2103315,2067446,3,141295664,2097161,2,110100480,0,0,0,0,0,0,0,0.48377,99.4747,0,822083584,0,562036736,8388608,889192448,436207616,0,84934656,0,1,2.15147,0,0,0,1,1,2,5.14334,100,100,1024,0,0,0,40
conv,14553,4194304,1024,32,32,0,2,2,1,1,0,32,32,6,30594596,35634068,3,138352328,37748745,2,139460608,52.2898,0,0,0,0,160432128,33554432,0.48868,99.761,0,822083584,0,1925185536,209715200,1241513984,364904448,0,144310272,0,1,1.55718,0,0,0,1,1,3,6.8896,100,98.8193,1024,0,256,0,40
conv,5369,4194304,1024,32,32,0,2,2,1,7,0,32,32,1,2141076,2068806,3,79822920,4194313,2,59244544,0,0,0,0,0,0,0,0.481706,99.4233,0,822083584,0,369098752,4194304,490733568,230686720,0,59899904,0,1,4.2324,0,0,0,1,1,3,7.4725,100,100,1024,0,0,0,40
conv,14420,4194304,1024,32,32,0,2,2,2,1,0,32,32,8,49894305,35639934,3,141411072,35651593,2,139460608,53.7333,0,0,0,0,160432128,33554432,0.969697,99.8361,0,822083584,0,1962934272,209715200,1233125376,364904448,0,145227776,0,1,1.56415,0,0,0,1,1,3,7.06717,100,98.8267,1024,0,256,0,32
conv,5338,4194304,1024,32,32,0,2,2,2,7,0,32,32,1,2144672,2067342,3,79822896,2097161,2,59244544,0,0,0,0,0,0,0,0.486667,99.4199,0,822083584,0,406847488,4194304,482344960,239075328,0,61079552,0,1,4.25559,0,0,0,1,1,3,7.68844,100,100,1024,0,0,0,40
conv,7638,2097152,1024,32,32,0,2,4,1,1,0,32,32,8,20555452,23055114,3,87521884,25165833,3,102760448,52.7205,0,0,0,0,137887744,20971520,0.487734,99.8371,0,822083584,0,1042284544,104857600,910163968,402653184,0,103415808,0,1,2.9755,0,0,0,1,1,3,8.88121,100,99.1762,1024,0,320,0,40
conv,2924,2097152,1024,32,32,0,2,4,1,7,0,32,32,2,2202283,2068526,4,49087160,4194313,3,33816576,0,0,0,0,0,0,0,0.478018,99.4414,0,822083584,0,264241152,2097152,287309824,115343360,0,46596096,0,2,7.80017,0,0,0,1,1,3,11.287,100,100,1024,0,0,0,56
conv,7573,2097152,1024,32,32,0,2,4,2,1,0,32,32,8,20276206,23043738,3,87520248,23068681,3,102760448,53.7157,0,0,0,0,137887744,20971520,0.489601,99.8178,0,822083584,0,1056964608,104857600,901775360,411041792,0,103874560,0,1,3.00273,0,0,0,1,1,3,9.07927,100,99.1798,1024,0,320,0,40
conv,2907,2097152,1024,32,32,0,2,4,2,7,0,32,32,2,2201747,2065382,3,49086664,2097161,3,33816576,0,0,0,0,0,0,0,0.48195,99.5105,0,822083584,0,278921216,2097152,278921216,121634816,0,46989312,0,2,7.84712,0,0,0,1,1,3,11.3874,100,100,1024,0,0,0,56
conv,8148,1048576,1024,32,32,0,2,8,1,1,0,32,32,6,18637896,16750926,2,65831488,18874377,2,84410368,55.2451,0,0,0,0,126615552,14680064,0.492319,99.3663,0,822083584,0,717225984,52428800,744488960,525336576,0,89849856,0,1,2.78548,0,0,0,1,1,3,8.27068,100,99.5259,1024,0,448,0,38
conv,8692,1048576,1024,32,32,0,2,8,2,1,0,32,32,6,18296814,16747366,2,65674484,16777225,2,84410368,56.5647,0,0,0,0,126615552,14680064,0.49061,98.8594,0,822083584,0,727711744,52428800,736100352,475004928,0,88342528,0,1,2.59935,0,0,0,1,1,3,7.46593,100,99.5178,1024,0,448,0,42
conv,15908,4194304,1024,32,32,0,4,1,1,1,0,32,32,7,47191128,38782918,4,260571184,45088777,2,165150720,45.6261,0,0,0,0,205520896,36700160,0.48674,99.9432,0,822083584,0,2403336192,205520896,1484783616,163577856,0,159776768,0,1,1.4345,0,0,0,1,1,3,6.84059,100,99.3437,1024,0,280,0,35
conv,6987,4194304,1024,32,32,0,4,1,1,7,0,32,32,1,2103315,2069374,4,157810736,8388745,2,62390272,0,0,0,0,0,0,0,0.472101,99.5331,0,822083584,0,255852544,4194304,515899392,184549376,0,55705600,0,1,3.25301,0,0,0,1,1,2,4.95351,100,100,1024,0,0,0,56
