Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,12508,4194304,512,8,64,1,4,1,1,1,0,8,64,89.3726,8.81017e+07,3.87966e+07,23.5279,1.05544e+08,3.89539e+07,0.845281,7.89709e+06,1.9374,9.17504e+06,2.16469e+06,1.02759e+08,3.6701e+07,97.4915,99.9369,0,8.22084e+08,0,1.34917e+09,2.05521e+08,1.38156e+09,1.08632e+09,0,1.65282e+08,0,2.8073,0,0,2.77194,0,4.45864,32,100,1024,10640,280,0,62
conv,12545,4194304,512,8,64,1,4,1,1,1,1,8,64,89.4081,8.79416e+07,3.87946e+07,23.5372,1.05502e+08,3.8954e+07,0.843458,7.89709e+06,1.87538,9.17504e+06,1.5759e+06,1.02755e+08,3.66997e+07,97.4052,99.9379,0,8.22084e+08,0,1.34917e+09,2.05521e+08,1.52837e+09,1.08632e+09,0,1.69869e+08,0,2.80946,0,0,3.02177,0,4.58592,32,100,1024,10920,280,0,62
conv,2717,4194304,512,8,64,1,4,1,1,7,0,8,64,40.0301,2.10332e+06,2.0971e+06,11.8916,3.19975e+06,2.16634e+06,11.915,7.89709e+06,26.246,9.17504e+06,2.06438e+06,0,0,48.6613,95.8296,0,8.22084e+08,0,1.88744e+08,4.1943e+06,4.1268e+08,2.93601e+07,0,5.38706e+07,0,20.7954,0,0,16.1742,0,20.6461,32,100,896,10640,0,0,71
conv,2647,4194304,512,8,64,1,4,1,1,7,1,8,64,43.7405,2.10333e+06,2.0971e+06,15.6192,3.46672e+06,2.99195e+06,12.7036,7.89709e+06,27.6862,9.17504e+06,1.47456e+06,0,0,96.0829,99.6003,0,8.22084e+08,0,1.88744e+08,4.1943e+06,5.59481e+08,2.93601e+07,0,5.84581e+07,0,21.8266,0,0,20.6667,0,23.5166,32,100,1024,10920,0,0,63
conv,12536,4194304,512,8,64,1,4,1,2,1,0,8,64,89.2044,8.83039e+07,3.87971e+07,23.4589,1.05662e+08,3.88571e+07,0.844112,7.89709e+06,1.93229,9.17504e+06,2.16858e+06,1.02759e+08,3.67014e+07,97.7929,99.9291,0,8.22084e+08,0,1.60503e+09,2.05521e+08,1.37318e+09,8.51444e+08,0,1.65675e+08,0,3.20145,0,0,2.75014,0,4.45684,32,100,1024,10640,280,0,61
conv,12538,4194304,512,8,64,1,4,1,2,1,1,8,64,89.4451,8.77709e+07,3.87962e+07,23.6125,1.05855e+08,3.88545e+07,0.843895,7.89709e+06,1.87933,9.17504e+06,1.58679e+06,1.02766e+08,3.67004e+07,97.8432,99.9324,0,8.22084e+08,0,1.60503e+09,2.05521e+08,1.51998e+09,8.51444e+08,0,1.70263e+08,0,3.21777,0,0,3.01223,0,4.6036,32,100,1024,10920,280,0,61
conv,2702,4194304,512,8,64,1,4,1,2,7,0,8,64,40.7992,2.10332e+06,2.09708e+06,12.0999,3.25355e+06,2.1095e+06,12.1527,7.89709e+06,26.7244,9.17504e+06,2.06438e+06,0,0,48.5347,95.552,0,8.22084e+08,0,2.05521e+08,4.1943e+06,4.04292e+08,3.35544e+07,0,5.42638e+07,0,21.236,0,0,16.3117,0,21.2374,32,100,768,10640,0,0,73
conv,2641,4194304,512,8,64,1,4,1,2,7,1,8,64,44.744,2.10335e+06,2.09678e+06,14.3602,3.44216e+06,2.35053e+06,13.0333,7.89709e+06,28.382,9.17504e+06,1.47456e+06,0,0,96.4597,99.6136,0,8.22084e+08,0,2.05521e+08,4.1943e+06,5.51092e+08,3.35544e+07,0,5.88513e+07,0,22.3722,0,0,20.9672,0,24.2666,32,100,1024,10920,0,0,62
conv,12531,4194304,512,8,64,1,4,1,4,1,0,8,64,89.3108,8.8156e+07,3.87962e+07,23.5098,1.05451e+08,3.87973e+07,0.844107,7.89709e+06,1.93984,9.17504e+06,2.17039e+06,1.02755e+08,3.66997e+07,97.8096,99.941,0,8.22084e+08,0,1.60922e+09,2.05521e+08,1.36898e+09,8.51444e+08,0,1.65675e+08,0,3.20616,0,0,2.75319,0,4.47325,32,100,1024,10640,280,0,62
conv,12512,4194304,512,8,64,1,4,1,4,1,1,8,64,89.4365,8.78318e+07,3.87977e+07,23.5883,1.05531e+08,3.87975e+07,0.845741,7.89709e+06,1.88232,9.17504e+06,1.58693e+06,1.02762e+08,3.67004e+07,97.8146,99.9423,0,8.22084e+08,0,1.60922e+09,2.05521e+08,1.51578e+09,8.51444e+08,0,1.70263e+08,0,3.21544,0,0,3.00959,0,4.61041,32,100,1024,10920,280,0,62
conv,2700,4194304,512,8,64,1,4,1,4,7,0,8,64,41.0518,2.10339e+06,2.09706e+06,12.0843,3.22074e+06,2.09717e+06,12.2412,7.89709e+06,26.9002,9.17504e+06,2.06438e+06,0,0,48.4609,95.4924,0,8.22084e+08,0,2.1391e+08,4.1943e+06,4.00097e+08,3.35544e+07,0,5.43949e+07,0,21.389,0,0,16.3259,0,21.4422,32,100,768,10640,0,0,73
conv,2622,4194304,512,8,64,1,4,1,4,7,1,8,64,45.7743,2.10335e+06,2.09705e+06,13.9868,3.42831e+06,2.09717e+06,13.2948,7.89709e+06,28.9561,9.17504e+06,1.47456e+06,0,0,96.3242,99.5451,0,8.22084e+08,0,2.1391e+08,4.1943e+06,5.46898e+08,3.35544e+07,0,5.89824e+07,0,22.8404,0,0,21.2957,0,24.8296,32,100,1024,10920,0,0,62
conv,8540,2097152,512,8,64,1,4,2,1,1,0,8,64,85.9308,5.30787e+07,2.30688e+07,30.0474,9.07069e+07,2.3966e+07,0.80237,4.68582e+06,3.0027,7.47768e+06,3.32777e+06,9.14891e+07,2.09715e+07,95.4514,99.8521,0,8.22084e+08,0,8.46553e+08,1.04858e+08,1.00221e+09,1.36315e+08,0,1.04661e+08,0,3.30405,0,0,3.42938,0,4.54908,32,100,1024,20368,320,0,64
conv,6668,2097152,512,8,64,1,4,2,1,1,1,8,64,63.9988,1.74244e+07,2.28297e+07,25.3852,4.50089e+07,2.36871e+07,1.13022,4.68582e+06,3.4907,5.76717e+06,1.99885e+06,9.15057e+07,2.09715e+07,48.1931,97.8702,0,8.22084e+08,0,9.01079e+08,1.04858e+08,1.04415e+09,1.82452e+08,0,1.09117e+08,0,4.90993,0,0,5.09845,0,6.82413,32,100,640,20904,320,0,86
conv,2649,2097152,512,8,64,1,4,2,1,7,0,8,64,47.8195,2.1378e+06,2.09738e+06,18.5147,3.46529e+06,3.6049e+06,8.29152,4.68582e+06,27.5177,6.29146e+06,3.08019e+06,0,0,47.8896,96.167,0,8.22084e+08,0,1.59695e+08,2.09715e+06,2.11583e+08,1.46801e+07,0,4.67927e+07,0,24.9425,0,0,13.2987,0,21.1023,32,100,896,20368,0,0,68
conv,2574,2097152,512,8,64,1,4,2,1,7,1,8,64,49.2889,2.13556e+06,2.097e+06,37.0251,7.48323e+06,6.2241e+06,8.48448,4.68582e+06,25.929,5.86515e+06,2.14556e+06,0,0,94.8116,99.3869,0,8.22084e+08,0,1.59695e+08,2.09715e+06,2.53526e+08,1.46801e+07,0,4.81034e+07,0,24.8751,0,0,14.4417,0,21.6353,32,100,1024,20904,0,0,64
conv,8517,2097152,512,8,64,1,4,2,2,1,0,8,64,86.2467,5.29979e+07,2.30683e+07,30.2974,9.18688e+07,2.34611e+07,0.808519,4.68582e+06,3.01675,7.526e+06,3.31809e+06,9.14297e+07,2.09715e+07,95.4187,99.8219,0,8.22084e+08,0,9.82868e+08,1.04858e+08,9.93821e+08,1.88744e+07,0,1.04989e+08,0,3.65014,0,0,3.41593,0,4.57584,32,100,1024,20368,320,0,60
conv,6660,2097152,512,8,64,1,4,2,2,1,1,8,64,63.8128,1.69038e+07,2.28369e+07,25.6258,4.55451e+07,2.33674e+07,1.12984,4.68582e+06,3.51309,5.76717e+06,1.99885e+06,9.14878e+07,2.09713e+07,48.2728,97.8532,0,8.22084e+08,0,9.26245e+08,1.04858e+08,1.03576e+09,1.80355e+08,0,1.09576e+08,0,4.98353,0,0,5.09904,0,6.89797,32,100,640,20904,320,0,82
conv,2561,2097152,512,8,64,1,4,2,2,7,0,8,64,50.373,2.1424e+06,2.09686e+06,33.6322,9.11977e+06,3.04717e+06,8.64522,4.68582e+06,29.575,6.35077e+06,3.28483e+06,0,0,96.6194,99.2932,0,8.22084e+08,0,1.76472e+08,2.09715e+06,2.03194e+08,1.67772e+07,0,4.71204e+07,0,25.5384,0,0,13.3744,0,21.7595,32,100,1024,20368,0,0,64
conv,2535,2097152,512,8,64,1,4,2,2,7,1,8,64,52.6735,2.14033e+06,2.0966e+06,35.2147,8.9387e+06,3.13693e+06,9.08629,4.68582e+06,28.1032,5.85012e+06,2.1709e+06,0,0,96.4731,99.35,0,8.22084e+08,0,1.76472e+08,2.09715e+06,2.45137e+08,1.67772e+07,0,4.84311e+07,0,26.9518,0,0,15.3919,0,23.6024,32,100,1024,20904,0,0,64
conv,8567,2097152,512,8,64,1,4,2,4,1,0,8,64,86.365,5.30404e+07,2.30691e+07,29.7223,9.14368e+07,2.30687e+07,0.801853,4.68582e+06,2.98399,7.50206e+06,3.3643e+06,9.15012e+07,2.09715e+07,95.4479,99.8642,0,8.22084e+08,0,9.87062e+08,1.04858e+08,9.89626e+08,1.88744e+07,0,1.04989e+08,0,3.5987,0,0,3.3618,0,4.51843,32,100,1024,20368,320,0,64
conv,6644,2097152,512,8,64,1,4,2,4,1,1,8,64,63.9313,1.723e+07,2.27826e+07,25.3468,4.54624e+07,2.30688e+07,1.13575,4.68582e+06,3.49449,5.76717e+06,1.99885e+06,9.14978e+07,2.09718e+07,48.1691,97.9015,0,8.22084e+08,0,9.30439e+08,1.04858e+08,1.03157e+09,1.76161e+08,0,1.09445e+08,0,4.99572,0,0,5.05314,0,6.84986,32,100,640,20904,320,0,86
conv,2576,2097152,512,8,64,1,4,2,4,7,0,8,64,49.4124,2.15411e+06,2.09564e+06,28.2959,8.33916e+06,2.09717e+06,8.46787,4.68582e+06,28.9561,6.34763e+06,3.29818e+06,0,0,97.3766,99.3308,0,8.22084e+08,0,1.80666e+08,2.09715e+06,1.99e+08,1.67772e+07,0,4.71204e+07,0,24.9787,0,0,12.9629,0,21.2826,32,100,1024,20368,0,0,64
conv,2550,2097152,512,8,64,1,4,2,4,7,1,8,64,51.193,2.16691e+06,2.09706e+06,27.9907,7.6434e+06,2.09717e+06,8.94349,4.68582e+06,27.6853,5.84726e+06,2.13155e+06,0,0,97.4479,99.3387,0,8.22084e+08,0,1.80666e+08,2.09715e+06,2.40943e+08,1.67772e+07,0,4.84311e+07,0,26.6315,0,0,15.0827,0,23.3218,32,100,1024,20904,0,0,64
conv,5583,1048576,512,8,64,1,4,4,1,1,0,8,64,69.8156,1.88106e+07,1.51927e+07,42.953,7.11189e+07,1.95063e+07,0.952016,3.03923e+06,4.25548,4.20269e+06,3.08401e+06,8.59319e+07,1.31072e+07,48.809,98.2229,0,8.22084e+08,0,6.04312e+08,5.85728e+07,8.66009e+08,1.30023e+08,0,9.0282e+07,0,6.40862,0,0,5.58591,0,7.2249,31.9662,99.8945,1024,39824,400,0,64
conv,5507,1048576,512,8,64,1,4,4,1,1,1,8,64,71.3724,1.85949e+07,1.51961e+07,43.6704,7.10319e+07,1.95392e+07,0.96921,3.03923e+06,4.45461,4.61486e+06,3.08367e+06,8.5843e+07,1.31072e+07,48.7696,98.0343,0,8.22084e+08,0,5.86486e+08,5.85728e+07,8.69155e+08,2.00278e+08,0,9.20187e+07,0,6.43219,0,0,5.70156,0,7.49523,31.9669,99.8965,896,40872,400,0,65
conv,2765,1048576,512,8,64,1,4,4,1,7,0,8,64,41.3067,2.15738e+06,2.09907e+06,32.6609,6.33054e+06,8.02624e+06,4.63288,3.03923e+06,20.0507,3.97833e+06,3.06315e+06,0,0,47.2701,96.5913,0,8.22084e+08,0,1.59232e+08,7.19258e+06,1.40394e+08,8.38861e+06,0,4.94203e+07,0,24.2092,0,0,9.5487,0,19.299,31.9383,99.8073,768,39824,0,0,80
conv,2746,1048576,512,8,64,1,4,4,1,7,1,8,64,40.8678,2.15695e+06,2.10491e+06,32.2449,6.17828e+06,8.22486e+06,4.58125,3.03923e+06,20.3335,4.39146e+06,3.06167e+06,0,0,47.5295,97.0727,0,8.22084e+08,0,1.59216e+08,7.19258e+06,1.4354e+08,8.38861e+06,0,4.94858e+07,0,23.6949,0,0,9.42099,0,18.9141,31.9384,99.8076,768,40872,0,0,80
conv,5593,1048576,512,8,64,1,4,4,2,1,0,8,64,71.6945,1.94963e+07,1.51938e+07,42.4377,7.21265e+07,1.66472e+07,0.948864,3.03923e+06,4.29648,4.20896e+06,3.0852e+06,8.58429e+07,1.31072e+07,49.1669,98.4949,0,8.22084e+08,0,5.12246e+08,5.85728e+07,8.5762e+08,1.80355e+08,0,8.92662e+07,0,5.55417,0,0,5.57062,0,7.1711,31.9659,99.8933,1024,39824,400,0,64
conv,5517,1048576,512,8,64,1,4,4,2,1,1,8,64,71.8182,1.87941e+07,1.52021e+07,42.5908,7.16285e+07,1.66492e+07,0.97476,3.03923e+06,4.46373,4.61104e+06,3.06904e+06,8.58199e+07,1.31072e+07,49.199,98.6143,0,8.22084e+08,0,5.3846e+08,5.85728e+07,8.60766e+08,2.06569e+08,0,9.10029e+07,0,5.73688,0,0,5.63662,0,7.3763,31.9665,99.8954,896,40872,400,0,65
conv,2757,1048576,512,8,64,1,4,4,2,7,0,8,64,40.1931,2.16678e+06,2.09758e+06,23.919,7.18221e+06,3.7853e+06,4.45695,3.03923e+06,19.155,3.93675e+06,3.07708e+06,0,0,47.9788,96.7075,0,8.22084e+08,0,1.62378e+08,7.19258e+06,1.32006e+08,9.43718e+06,0,4.92564e+07,0,23.1481,0,0,8.9344,0,18.3919,31.9381,99.8067,768,39824,0,0,80
conv,2721,1048576,512,8,64,1,4,4,2,7,1,8,64,40.39,2.16798e+06,2.097e+06,24.433,7.27155e+06,3.82579e+06,4.49407,3.03923e+06,19.9189,4.33416e+06,3.07923e+06,0,0,48.0684,96.6394,0,8.22084e+08,0,1.62345e+08,7.19258e+06,1.35152e+08,9.43718e+06,0,4.92892e+07,0,23.3837,0,0,9.0995,0,18.5915,31.9382,99.8068,768,40872,0,0,79
conv,5581,1048576,512,8,64,1,4,4,4,1,0,8,64,72.9734,1.95606e+07,1.51969e+07,41.63,7.14268e+07,1.52044e+07,0.955728,3.03923e+06,4.31608,4.20362e+06,3.07509e+06,8.58405e+07,1.31072e+07,49.2931,98.615,0,8.22084e+08,0,5.68885e+08,5.85728e+07,8.53426e+08,1.27926e+08,0,8.92989e+07,0,5.84348,0,0,5.57444,0,7.20599,31.9659,99.8934,1024,39824,400,0,63
conv,5518,1048576,512,8,64,1,4,4,4,1,1,8,64,71.897,1.90304e+07,1.52095e+07,41.9265,7.16866e+07,1.52044e+07,0.965454,3.03923e+06,4.47335,4.63511e+06,3.0763e+06,8.58459e+07,1.31072e+07,49.2467,98.5971,0,8.22084e+08,0,5.951e+08,5.85728e+07,8.56572e+08,1.54141e+08,0,9.10356e+07,0,6.00299,0,0,5.61585,0,7.37969,31.9665,99.8954,1024,40872,400,0,64
conv,2703,1048576,512,8,64,1,4,4,4,7,0,8,64,42.0023,2.20404e+06,2.0971e+06,19.9529,6.74198e+06,2.09717e+06,4.63359,3.03923e+06,19.8373,3.93989e+06,3.06834e+06,0,0,49.1102,97.1988,0,8.22084e+08,0,1.67621e+08,7.19258e+06,1.27812e+08,9.43718e+06,0,4.9322e+07,0,23.8615,0,0,9.10888,0,18.984,31.9382,99.8069,768,39824,0,0,80
conv,2728,1048576,512,8,64,1,4,4,4,7,1,8,64,40.5966,2.2027e+06,2.09698e+06,19.8271,6.97033e+06,2.09717e+06,4.47083,3.03923e+06,19.7875,4.33208e+06,3.06728e+06,0,0,49.132,97.5405,0,8.22084e+08,0,1.67621e+08,7.19258e+06,1.30957e+08,9.43718e+06,0,4.94203e+07,0,23.0385,0,0,8.86776,0,18.3657,31.9383,99.8073,768,40872,0,0,80
conv,14364,2097152,512,8,64,1,8,1,1,1,0,8,64,90.2824,1.02121e+08,2.77868e+07,28.7689,1.09643e+08,3.02278e+07,0.571843,4.24346e+06,3.17551,1.43592e+07,1.82856e+06,1.02761e+08,2.56901e+07,97.3343,99.8819,0,8.22084e+08,0,8.51829e+08,1.0276e+08,1.18728e+09,8.38861e+08,0,1.31924e+08,0,3.00479,0,0,3.06721,0,4.48738,32,100,1024,19600,392,0,62
conv,12578,2097152,512,8,64,1,8,1,1,1,1,8,64,90.6729,1.02142e+08,2.77882e+07,22.4459,1.09681e+08,3.04531e+07,0.448465,4.24346e+06,2.48324,1.4421e+07,1.81894e+06,1.0276e+08,2.56901e+07,97.5033,99.8926,0,8.22084e+08,0,8.56023e+08,1.0276e+08,1.29004e+09,8.36764e+08,0,1.35201e+08,0,2.35121,0,0,2.56337,0,3.58787,32,100,1024,19880,392,0,62
conv,2800,2097152,512,8,64,1,8,1,1,7,0,8,64,37.7086,2.10368e+06,2.0971e+06,32.696,2.74709e+06,1.30668e+07,5.91675,4.24346e+06,29.6762,1.28451e+07,1.62202e+06,0,0,45.5023,97.5351,0,8.22084e+08,0,1.53092e+08,2.09715e+06,2.62439e+08,1.46801e+07,0,4.72515e+07,0,18.5608,0,0,11.376,0,16.6047,32,100,768,19600,0,0,80
conv,2741,2097152,512,8,64,1,8,1,1,7,1,8,64,38.6638,2.10441e+06,2.09746e+06,27.9889,5.22777e+06,7.9424e+06,5.99241,4.24346e+06,30.79,1.30375e+07,1.71984e+06,0,0,94.9617,99.3393,0,8.22084e+08,0,1.53092e+08,2.09715e+06,3.65199e+08,1.46801e+07,0,5.04627e+07,0,18.6576,0,0,13.7038,0,17.8268,32,100,1024,19880,0,0,64
conv,12611,2097152,512,8,64,1,8,1,2,1,0,8,64,90.1064,1.01899e+08,2.77876e+07,22.1381,1.09767e+08,2.86406e+07,0.448323,4.24346e+06,2.46862,1.43181e+07,1.818e+06,1.0276e+08,2.56901e+07,97.5665,99.8852,0,8.22084e+08,0,8.62314e+08,1.0276e+08,1.17889e+09,8.40958e+08,0,1.32055e+08,0,2.341,0,0,2.37573,0,3.49954,32,100,1024,19600,392,0,61
conv,12677,2097152,512,8,64,1,8,1,2,1,1,8,64,90.4275,1.0235e+08,2.77876e+07,22.2405,1.09764e+08,2.85703e+07,0.449718,4.24346e+06,2.48512,1.43268e+07,1.81936e+06,1.0276e+08,2.56901e+07,97.4836,99.8822,0,8.22084e+08,0,8.62314e+08,1.0276e+08,1.28165e+09,8.40958e+08,0,1.35266e+08,0,2.35571,0,0,2.56192,0,3.60716,32,100,1024,19880,392,0,61
conv,2956,2097152,512,8,64,1,8,1,2,7,0,8,64,41.3661,2.10344e+06,2.09676e+06,16.7301,2.74827e+06,4.57244e+06,6.54077,4.24346e+06,32.7777,1.28451e+07,1.62202e+06,0,0,47.8361,97.4069,0,8.22084e+08,0,1.65675e+08,2.09715e+06,2.5405e+08,1.67772e+07,0,4.74481e+07,0,20.5277,0,0,12.3777,0,18.4407,32,100,896,19600,0,0,72
conv,2968,2097152,512,8,64,1,8,1,2,7,1,8,64,41.7052,2.10504e+06,2.09724e+06,21.0137,5.72024e+06,3.13118e+06,6.49641,4.24346e+06,33.5407,1.3069e+07,1.72503e+06,0,0,96.9341,99.4121,0,8.22084e+08,0,1.65675e+08,2.09715e+06,3.56811e+08,1.67772e+07,0,5.06593e+07,0,20.2756,0,0,14.691,0,19.4482,32,100,1024,19880,0,0,64
conv,12935,2097152,512,8,64,1,8,1,4,1,0,8,64,90.5558,1.0183e+08,2.77868e+07,22.2689,1.0976e+08,2.81677e+07,0.449665,4.24346e+06,2.49294,1.43308e+07,1.81866e+06,1.0276e+08,2.56901e+07,97.5841,99.8878,0,8.22084e+08,0,8.64412e+08,1.0276e+08,1.1747e+09,8.40958e+08,0,1.3199e+08,0,2.35915,0,0,2.3907,0,3.53016,32,100,1024,19600,392,0,61
conv,12860,2097152,512,8,64,1,8,1,4,1,1,8,64,90.2694,1.02268e+08,2.77869e+07,22.2061,1.09759e+08,2.81442e+07,0.450085,4.24346e+06,2.48584,1.43315e+07,1.81812e+06,1.02761e+08,2.56901e+07,97.4957,99.899,0,8.22084e+08,0,8.64412e+08,1.0276e+08,1.27746e+09,8.40958e+08,0,1.35201e+08,0,2.35215,0,0,2.55486,0,3.60531,32,100,1024,19880,392,0,61
conv,2926,2097152,512,8,64,1,8,1,4,7,0,8,64,43.1312,2.10333e+06,2.09645e+06,12.4572,2.7494e+06,2.46969e+06,6.82768,4.24346e+06,34.2193,1.28451e+07,1.62202e+06,0,0,48.9466,97.3329,0,8.22084e+08,0,1.67772e+08,2.09715e+06,2.49856e+08,1.67772e+07,0,4.73825e+07,0,21.4468,0,0,12.8255,0,19.2397,32,100,896,19600,0,0,72
conv,2958,2097152,512,8,64,1,8,1,4,7,1,8,64,43.1167,2.10521e+06,2.09702e+06,20.356,5.96719e+06,2.62303e+06,6.7404,4.24346e+06,34.7165,1.30726e+07,1.7324e+06,0,0,97.2465,99.3889,0,8.22084e+08,0,1.67772e+08,2.09715e+06,3.52616e+08,1.67772e+07,0,5.05938e+07,0,20.9807,0,0,15.0978,0,20.0986,32,100,1024,19880,0,0,64
conv,7996,1048576,512,8,64,1,8,2,1,1,0,8,64,84.654,5.09412e+07,1.67835e+07,37.2624,1.02226e+08,2.55083e+07,0.517449,2.63782e+06,3.38853,7.67909e+06,2.74e+06,9.71384e+07,1.46801e+07,48.5537,98.5901,0,8.22084e+08,0,4.88448e+08,5.24288e+07,9.54876e+08,7.83286e+08,0,1.07643e+08,0,3.47214,0,0,3.70661,0,5.27584,32,100,1024,37520,448,0,61
conv,7922,1048576,512,8,64,1,8,2,1,1,1,8,64,85.6323,4.95223e+07,1.67738e+07,37.7791,1.00531e+08,2.54133e+07,0.524993,2.63782e+06,3.28422,7.74273e+06,1.66566e+06,9.71503e+07,1.46801e+07,48.5335,98.5088,0,8.22084e+08,0,5.32488e+08,5.24288e+07,9.84236e+08,8.10549e+08,0,1.10789e+08,0,3.6931,0,0,3.90801,0,5.58944,32,100,768,38056,448,0,80
conv,3102,1048576,512,8,64,1,8,2,1,7,0,8,64,36.6891,2.13656e+06,2.09717e+06,54.8394,1.20102e+07,1.5274e+07,3.57917,2.63782e+06,22.9804,7.3773e+06,2.77313e+06,0,0,45.9087,97.1835,0,8.22084e+08,0,1.24592e+08,1.04858e+06,1.40132e+08,7.34003e+06,0,4.45645e+07,0,19.0534,0,0,8.46069,0,15.2619,32,100,512,37520,0,0,128
conv,2737,1048576,512,8,64,1,8,2,1,7,1,8,64,39.5875,2.1431e+06,2.09714e+06,56.4852,1.03296e+07,1.56618e+07,3.83438,2.63782e+06,23.3516,7.41037e+06,1.68066e+06,0,0,45.6217,97.1031,0,8.22084e+08,0,1.24592e+08,1.04858e+06,1.69492e+08,7.34003e+06,0,4.5482e+07,0,20.6441,0,0,9.84791,0,16.8765,32,100,768,38056,0,0,80
conv,7703,1048576,512,8,64,1,8,2,2,1,0,8,64,88.1716,5.03568e+07,1.67685e+07,36.3145,1.01666e+08,1.98114e+07,0.51934,2.63782e+06,3.47231,7.681e+06,2.73761e+06,9.71114e+07,1.46801e+07,49.0149,98.8383,0,8.22084e+08,0,5.40877e+08,5.24288e+07,9.46487e+08,1.36315e+07,0,8.49674e+07,0,3.39156,0,0,3.76256,0,4.25687,32,100,1024,37520,448,0,62
conv,7670,1048576,512,8,64,1,8,2,2,1,1,8,64,85.7316,4.94174e+07,1.67748e+07,36.2825,1.01003e+08,1.98053e+07,0.522105,2.63782e+06,3.29314,7.77154e+06,1.66838e+06,9.71114e+07,1.46801e+07,49.0288,98.9141,0,8.22084e+08,0,5.89111e+08,5.24288e+07,9.75847e+08,3.4603e+07,0,8.80476e+07,0,3.53265,0,0,3.86878,0,4.42753,32,100,768,38056,448,0,78
conv,2679,1048576,512,8,64,1,8,2,2,7,0,8,64,42.8128,2.12774e+06,2.09715e+06,43.7091,1.16445e+07,6.99277e+06,4.18151,2.63782e+06,26.7733,7.34897e+06,2.76104e+06,0,0,46.4787,95.9365,0,8.22084e+08,0,1.32981e+08,1.04858e+06,1.31744e+08,8.38861e+06,0,4.45972e+07,0,22.5395,0,0,9.79633,0,18.0676,32,100,512,37520,0,0,105
conv,2881,1048576,512,8,64,1,8,2,2,7,1,8,64,35.8691,2.12962e+06,2.09772e+06,45.825,1.15208e+07,7.13762e+06,4.34441,2.63782e+06,26.1297,7.35164e+06,1.70149e+06,0,0,46.2834,96.6407,0,8.22084e+08,0,1.32981e+08,1.04858e+06,1.61104e+08,8.38861e+06,0,4.55148e+07,0,23.265,0,0,10.8789,0,19.0328,32,100,768,38056,0,0,80
conv,8007,1048576,512,8,64,1,8,2,4,1,0,8,64,84.6492,5.17793e+07,1.6785e+07,43.024,1.01796e+08,1.77752e+07,0.618683,2.63782e+06,4.12651,7.62527e+06,2.74398e+06,9.71305e+07,1.46801e+07,49.1204,98.9333,0,8.22084e+08,0,5.42974e+08,5.24288e+07,9.42293e+08,1.36315e+07,0,8.49019e+07,0,4.03413,0,0,4.46413,0,5.06439,32,100,1024,37520,448,0,62
conv,7580,1048576,512,8,64,1,8,2,4,1,1,8,64,86.6087,4.93513e+07,1.67757e+07,35.475,1.01028e+08,1.78001e+07,0.526309,2.63782e+06,3.27984,7.79446e+06,1.66798e+06,9.71209e+07,1.46801e+07,48.9722,98.809,0,8.22084e+08,0,5.48217e+08,5.24288e+07,9.71653e+08,7.75946e+07,0,8.79821e+07,0,3.39922,0,0,3.83889,0,4.40506,32,100,768,38056,448,0,78
