Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,5531,1048576,256,16,16,1,2,8,2,7,1,16,16,4,2333027,2104881,2,9422352,2097154,3,10813440,0,3,67.8101,4128768,2244608,0,0,0.37002,99.9287,822083584,0,337682432,1048576,167542784,116391936,0,62029824,5,24.4711,0,0,0,1,2,3,51.8822,100,72.785,1024,20904,0,0,63
conv,29536,4194304,256,16,16,1,4,1,1,1,0,16,16,7,10420680,35460423,3,124120716,45088770,5,133496832,82.6729,2,47.2147,18350080,2752512,205520896,36700160,0.860528,99.9892,822083584,0,2426306560,205520896,1388445696,197132288,0,185204736,3,4.5192,0,0,0,1,1,7,26.1037,100,85.0324,1024,6160,280,0,31
conv,29473,4194304,256,16,16,1,4,1,1,1,1,16,16,7,10849363,35779542,3,124120928,45088770,5,133496832,82.6729,2,47.2147,18350080,2752512,205520896,36700160,0.871727,99.989,822083584,0,2426306560,205520896,1535246336,192937984,0,189661184,3,4.53919,0,0,0,1,1,7,27.0762,100,85.3841,1024,6248,280,0,31
conv,11007,4194304,256,16,16,1,4,1,1,7,0,16,16,2,2233737,2104525,2,20970964,8388610,3,30736384,0,5,47.2147,18350080,2752512,0,0,0.583945,99.9827,822083584,0,289406976,4194304,419561472,218103808,0,62521344,2,12.2963,0,0,0,1,1,4,23.9695,100,87.6376,1024,6160,0,0,48
conv,8864,4194304,256,16,16,1,4,1,1,7,1,16,16,2,2103911,2104213,2,20841208,8388610,4,30736384,0,6,47.2147,18350080,2752512,0,0,0.692764,99.9698,822083584,0,289406976,4194304,566362112,260046848,0,68419584,3,15.3255,0,0,0,1,2,4,30.8951,100,88.7033,1024,6248,0,0,40
conv,29282,4194304,256,16,16,1,4,1,2,1,0,16,16,7,11476814,35957387,3,124120736,40894466,5,133496832,84.7809,2,47.2147,18350080,2752512,205520896,36700160,0.893631,99.9848,822083584,0,2450685952,205520896,1380057088,184549376,0,185204736,3,4.58361,0,0,0,1,1,7,27.5761,100,85.0899,1024,6160,280,0,32
conv,29147,4194304,256,16,16,1,4,1,2,1,1,16,16,7,10788525,35754307,3,124120592,40894466,5,133496832,84.7809,2,47.2147,18350080,2752512,205520896,36700160,0.873423,99.9828,822083584,0,2450685952,205520896,1526857728,184549376,0,189792256,3,4.60882,0,0,0,1,1,7,28.5986,100,85.4503,1024,6248,280,0,31
conv,8302,4194304,256,16,16,1,4,1,2,7,0,16,16,3,2233781,2104297,2,20896332,4194306,4,30736384,0,6,47.2147,18350080,2752512,0,0,0.595211,99.9677,822083584,0,310378496,4194304,411172864,201326592,0,62390272,3,16.2779,0,0,0,1,2,5,31.4035,100,87.6116,1024,6160,0,0,44
conv,8277,4194304,256,16,16,1,4,1,2,7,1,16,16,3,2233821,2104805,2,21101143,4194306,4,30736384,0,6,47.2147,18350080,2752512,0,0,0.693764,99.9731,822083584,0,310378496,4194304,557973504,247463936,0,68419584,3,16.2128,0,0,0,1,2,5,33.1792,100,88.7033,1024,6248,0,0,40
conv,29380,4194304,256,16,16,1,4,1,4,1,0,16,16,7,11944496,36022454,3,124120848,38797314,5,133496832,85.8757,2,47.2147,18350080,2752512,205520896,36700160,0.901518,99.9811,822083584,0,2454880256,205520896,1375862784,192937984,0,185466880,3,4.58644,0,0,0,1,1,7,26.5644,100,85.111,1024,6160,280,0,32
conv,28822,4194304,256,16,16,1,4,1,4,1,1,16,16,7,10585742,35344423,3,124064796,38797314,5,133496832,85.8757,2,47.2147,18350080,2752512,205520896,36700160,0.870097,99.9819,822083584,0,2454880256,205520896,1522663424,192937984,0,190054400,3,4.6654,0,0,0,1,1,7,27.9024,100,85.4704,1024,6248,280,0,32
conv,8244,4194304,256,16,16,1,4,1,4,7,0,16,16,3,2233689,2102293,2,20841308,2097154,4,30736384,0,6,47.2147,18350080,2752512,0,0,0.600402,99.9692,822083584,0,318767104,4194304,406978560,192937984,0,62259200,3,16.3525,0,0,0,1,2,5,31.6304,100,87.5855,1024,6160,0,0,43
conv,8137,4194304,256,16,16,1,4,1,4,7,1,16,16,3,2233679,2101977,2,20841308,2097154,4,30736384,0,6,47.2147,18350080,2752512,0,0,0.716988,99.9665,822083584,0,318767104,4194304,553779200,268435456,0,69206016,3,16.5761,0,0,0,1,2,5,34.0941,100,88.8317,1024,6248,0,0,40
conv,21749,2097152,256,16,16,1,4,2,1,1,0,16,16,5,5225125,19984046,4,107670964,29360130,6,108691456,82.3812,1,60.6648,6291456,3473408,182976512,20971520,0.647897,99.979,822083584,0,1010286592,104857600,987299840,341835776,0,121503744,2,6.18098,0,0,0,1,1,7,22.6001,100,84.0088,1024,10640,320,0,32
conv,21090,2097152,256,16,16,1,4,2,1,1,1,16,16,5,3552568,17900549,4,107432090,29360130,6,108691456,82.3812,2,46.3542,10485760,2293760,182976512,20971520,0.569106,99.9608,822083584,0,1010155520,104857600,1029242880,471859200,0,126812160,2,6.38182,0,0,0,1,1,7,24.1368,100,84.7267,1024,10792,320,0,43
conv,6656,2097152,256,16,16,1,4,2,1,7,0,16,16,3,2104137,2103825,2,15664328,8388610,3,17203200,0,4,60.6648,6291456,3473408,0,0,0.462963,99.9681,822083584,0,246710272,2097152,213450752,159383552,0,55312384,3,20.5917,0,0,0,1,2,4,37.9913,100,81.5666,1024,10640,0,0,64
conv,6861,2097152,256,16,16,1,4,2,1,7,1,16,16,3,2363095,2108093,2,15923360,8388610,3,17203200,0,4,46.3542,10485760,2293760,0,0,0.460128,99.9691,822083584,0,246448128,2097152,255393792,163577856,0,56688640,3,19.379,0,0,0,1,2,3,35.7537,100,82.1152,1024,10792,0,0,54
conv,20906,2097152,256,16,16,1,4,2,2,1,0,16,16,5,4980276,19884109,4,107411434,25165826,6,108691456,84.9926,1,60.6648,6291456,3473408,182976512,20971520,0.657299,99.9781,822083584,0,1028898816,104857600,978911232,360710144,0,122290176,2,6.42309,0,0,0,1,1,7,23.8134,100,84.2121,1024,10640,320,0,32
conv,20366,2097152,256,16,16,1,4,2,2,1,1,16,16,5,3645891,17692142,4,107411558,25165826,6,108691456,84.9926,2,46.3542,10485760,2293760,182976512,20971520,0.580004,99.9754,822083584,0,1029160960,104857600,1020854272,419430400,0,125566976,3,6.60622,0,0,0,1,1,7,24.7121,100,84.5263,1024,10792,320,0,48
conv,5650,2097152,256,16,16,1,4,2,2,7,0,16,16,4,2363663,2108053,2,15923878,4194306,4,17203200,0,4,60.6648,6291456,3473408,0,0,0.468764,99.925,822083584,0,265584640,2097152,205062144,167772160,0,55902208,4,23.7903,0,0,0,1,2,4,44.0938,100,81.7611,1024,10640,0,0,64
conv,5643,2097152,256,16,16,1,4,2,2,7,1,16,16,4,2363689,2107801,2,15924002,4194306,4,17203200,0,5,46.3542,10485760,2293760,0,0,0.478246,99.9608,822083584,0,265322496,2097152,247005184,159383552,0,56885248,4,24.1734,0,0,0,1,2,4,46.0834,100,82.1771,1024,10792,0,0,54
conv,20583,2097152,256,16,16,1,4,2,4,1,0,16,16,5,4969838,19767180,4,107541422,23068674,6,108691456,86.3613,1,60.6648,6291456,3473408,182976512,20971520,0.653802,99.9827,822083584,0,1033224192,104857600,974716928,350224384,0,122028032,2,6.52915,0,0,0,1,1,7,24.0056,100,84.1279,1024,10640,320,0,32
conv,19937,2097152,256,16,16,1,4,2,4,1,1,16,16,5,3949187,17548831,4,107652658,23068674,6,108691456,86.3613,2,46.3542,10485760,2293760,182976512,20971520,0.592988,99.9743,822083584,0,1033224192,104857600,1016659968,467664896,0,127008768,3,6.72191,0,0,0,1,1,7,25.574,100,84.7503,1024,10792,320,0,44
conv,5055,2097152,256,16,16,1,4,2,4,7,0,16,16,4,2104245,2102329,2,15794280,2097154,4,17203200,0,5,60.6648,6291456,3473408,0,0,0.467921,99.9383,822083584,0,269778944,2097152,200867840,163577856,0,55771136,4,26.6223,0,0,0,1,2,5,49.4722,100,81.7182,1024,10640,0,0,64
conv,4765,2097152,256,16,16,1,4,2,4,7,1,16,16,4,2104275,2101721,2,15664460,2097154,4,17203200,0,6,46.3542,10485760,2293760,0,0,0.601071,99.935,822083584,0,269778944,2097152,242810880,153092096,0,56754176,5,28.359,0,0,0,1,2,5,52.3394,100,82.0349,1024,10792,0,0,48
conv,22383,1048576,256,16,16,1,4,4,1,1,0,16,16,2,2721814,7902175,3,99317906,21495810,5,96288768,82.1769,1,54.5266,3932160,3227648,171704320,13107200,0.36857,99.9565,822083584,0,763117568,56623104,852787200,364904448,0,102969344,2,5.98795,0,0,0,1,1,6,19.7626,99.9045,86.783,1024,19600,400,0,40
conv,22982,1048576,256,16,16,1,4,4,1,1,1,16,16,2,2715749,8032255,3,99317986,21495810,5,96288768,82.1769,1,53.4233,4325376,3227648,171704320,13107200,0.369018,99.927,822083584,0,763117568,56623104,855932928,328204288,0,101920768,2,5.8639,0,0,0,1,1,6,17.7871,99.9035,86.647,1024,19880,400,0,48
conv,8340,1048576,256,16,16,1,4,4,1,7,0,16,16,3,2442479,2108149,2,13335254,8388610,2,10436608,0,2,54.5266,3932160,3227648,0,0,0.367704,99.9325,822083584,0,210010112,5242880,139755520,94371840,0,55848960,3,16.1862,0,0,0,1,1,2,32.2162,99.824,71.1441,768,19600,0,0,80
conv,7953,1048576,256,16,16,1,4,4,1,7,1,16,16,3,2314047,2103985,2,13205404,8388610,2,10436608,0,2,53.4233,4325376,3227648,0,0,0.367395,99.9721,822083584,0,210206720,5242880,142901248,99614720,0,56209408,3,16.945,0,0,0,1,1,2,33.6914,99.8251,71.1652,768,19880,0,0,80
conv,21433,1048576,256,16,16,1,4,4,2,1,0,16,16,2,2588826,7885977,3,99188362,17301506,5,96288768,85.1424,1,54.5266,3932160,3227648,171704320,13107200,0.367481,99.9172,822083584,0,612122624,56623104,844398592,264241152,0,94842880,2,6.28384,0,0,0,1,1,6,16.4477,99.8964,85.6505,1024,19600,400,0,40
conv,19987,1048576,256,16,16,1,4,4,2,1,1,16,16,3,2763305,7958701,4,99447620,17301506,6,96288768,85.1424,1,53.4233,4325376,3227648,171704320,13107200,0.370762,99.8888,822083584,0,612122624,56623104,847544320,330301440,0,97005568,2,6.73711,0,0,0,1,1,6,18.7833,99.8987,85.9704,1024,19880,400,0,48
conv,6940,1048576,256,16,16,1,4,4,2,7,0,16,16,3,2444794,2108321,2,13335434,4194306,2,10436608,0,3,54.5266,3932160,3227648,0,0,0.367102,99.9248,822083584,0,217546752,5242880,131366912,93323264,0,55881728,4,19.4327,0,0,0,1,1,2,38.4577,99.8241,70.9961,768,19600,0,0,80
conv,7015,1048576,256,16,16,1,4,4,2,7,1,16,16,3,2430831,2106269,2,13335514,4194306,2,10436608,0,3,53.4233,4325376,3227648,0,0,0.365871,99.9429,822083584,0,217481216,5242880,134512640,98566144,0,56111104,4,19.1552,0,0,0,1,1,2,38.2926,99.8248,71.1694,896,19880,0,0,72
conv,21102,1048576,256,16,16,1,4,4,4,1,0,16,16,2,2588389,7768225,3,99188366,15204354,5,96288768,86.7069,1,54.5266,3932160,3227648,171704320,13107200,0.371229,99.9596,822083584,0,616316928,56623104,840204288,261095424,0,94744576,2,6.376,0,0,0,1,1,6,16.7062,99.8962,85.6356,1024,19600,400,0,40
conv,21339,1048576,256,16,16,1,4,4,4,1,1,16,16,2,2593888,7776991,3,99188266,15204354,5,96288768,86.7069,1,53.4233,4325376,3227648,171704320,13107200,0.371545,99.9775,822083584,0,616316928,56623104,843350016,331350016,0,97038336,2,6.32737,0,0,0,1,1,6,16.9391,99.8987,85.9752,1024,19880,400,0,48
conv,6453,1048576,256,16,16,1,4,4,4,7,0,16,16,3,2326003,2104861,2,13205748,2097154,2,10436608,0,3,54.5266,3932160,3227648,0,0,0.369564,99.9372,822083584,0,221675520,5242880,127172608,94371840,0,55881728,4,20.9529,0,0,0,1,1,3,41.9691,99.8241,71.0511,768,19600,0,0,80
conv,6430,1048576,256,16,16,1,4,4,4,7,1,16,16,3,2193803,2102569,2,13075516,2097154,2,10436608,0,3,53.4233,4325376,3227648,0,0,0.36995,99.8947,822083584,0,221741056,5242880,130318336,92274688,0,55947264,4,21.1146,0,0,0,1,1,3,42.284,99.8243,71.0301,896,19880,0,0,72
conv,33212,524288,256,16,16,1,4,8,1,1,0,16,16,1,2722246,2117189,2,95335564,17563650,3,90087424,82.0528,1,48.2538,3145728,3055616,166068224,9175040,0.123968,99.8073,822083584,0,486539264,36700160,800210944,403177472,0,88098816,1,4.04755,0,0,0,1,1,4,10.7233,99.728,90.4067,1024,37520,560,0,64
conv,32859,524288,256,16,16,1,4,8,1,1,1,16,16,1,2635927,2115189,2,95335532,17563650,3,90087424,82.0528,1,46.5149,3342336,3055616,166068224,9175040,0.123924,99.8247,822083584,0,486539264,36700160,801783808,392691712,0,87820288,1,4.09102,0,0,0,1,1,4,10.5098,99.7272,90.3763,768,38056,560,0,78
conv,13593,524288,256,16,16,1,4,8,1,7,0,16,16,2,2333820,2103469,1,12196843,8388610,1,7053312,0,1,49.8281,2752512,3055616,0,0,0.124426,99.6999,822083584,0,234897408,11010048,102907904,65536000,0,51562496,2,9.92554,0,0,0,1,1,1,18.1339,99.5353,74.9355,512,37520,0,0,128
conv,13568,524288,256,16,16,1,4,8,1,7,1,16,16,2,2333850,2103561,1,12234271,8388610,1,7053312,0,1,49.2957,3014656,3055616,0,0,0.124468,99.7023,822083584,0,234831872,11010048,105005056,69206016,0,51709952,2,9.90873,0,0,0,1,1,1,18.1598,99.5366,75.0663,512,38056,0,0,128
conv,31847,524288,256,16,16,1,4,8,2,1,0,16,16,1,2722140,2117181,2,95335600,13369346,3,90087424,85.234,1,48.2538,3145728,3055616,166068224,9175040,0.124344,99.8207,822083584,0,502267904,36700160,791822336,354942976,0,86820864,1,4.2283,0,0,0,1,1,4,11.125,99.724,90.2655,1024,37520,560,0,64
conv,30715,524288,256,16,16,1,4,8,2,1,1,16,16,1,2722333,2117229,2,95335800,13369346,4,90087424,85.234,1,46.5149,3342336,3055616,166068224,9175040,0.124193,99.8172,822083584,0,502267904,36700160,793395200,445644800,0,89704448,1,4.37842,0,0,0,1,1,4,11.705,99.7329,90.5784,768,38056,560,0,78
conv,12179,524288,256,16,16,1,4,8,2,7,0,16,16,2,2334442,2105469,1,12048145,4194306,1,7053312,0,1,49.8281,2752512,3055616,0,0,0.124778,99.663,822083584,0,243253248,11010048,94519296,63438848,0,51300352,2,11.0558,0,0,0,1,1,1,20.256,99.5329,75.1886,512,37520,0,0,126
conv,12225,524288,256,16,16,1,4,8,2,7,1,16,16,2,2443993,2105465,1,12133367,4194306,1,7053312,0,2,49.2957,3014656,3055616,0,0,0.124436,99.6632,822083584,0,243122176,11010048,96616448,54525952,0,51038208,2,10.9983,0,0,0,1,1,1,20.0379,99.5305,75.1495,512,38056,0,0,110
conv,27340,524288,256,16,16,1,4,8,4,1,0,16,16,1,2592400,2116233,3,95335516,11272194,4,90087424,86.9189,1,48.2538,3145728,3055616,166068224,9175040,0.123301,99.7999,822083584,0,506462208,36700160,787628032,512229376,0,91736064,1,4.92184,0,0,0,1,1,4,14.5282,99.7388,90.7871,1024,37520,560,0,64
conv,27534,524288,256,16,16,1,4,8,4,1,1,16,16,1,2722239,2115097,3,95335652,11272194,4,90087424,86.9189,1,46.5149,3342336,3055616,166068224,9175040,0.123819,99.8043,822083584,0,506462208,36700160,789200896,551026688,0,92997632,1,4.88701,0,0,0,1,1,4,14.4653,99.7423,90.912,896,38056,560,0,71
conv,11321,524288,256,16,16,1,4,8,4,7,0,16,16,2,2348929,2104409,1,12151167,2097154,1,7053312,0,2,49.8281,2752512,3055616,0,0,0.125728,99.5458,822083584,0,247939072,11010048,90324992,63963136,0,51333120,2,11.876,0,0,0,1,1,1,21.8602,99.5332,75.2025,512,37520,0,0,127
conv,12067,524288,256,16,16,1,4,8,4,7,1,16,16,2,2334064,2101009,1,11946481,2097154,1,7053312,0,2,49.2957,3014656,3055616,0,0,0.12084,99.659,822083584,0,247971840,11010048,92422144,61341696,0,51333120,2,11.0097,0,0,0,1,1,1,20.2709,99.5332,75.1726,512,38056,0,0,112
conv,26741,2097152,256,16,16,1,8,1,1,1,0,16,16,5,6229298,24561930,4,130641632,42467330,5,119570432,74.4257,3,24.391,25690112,3735552,205520896,25690112,0.561378,99.9712,822083584,0,1292713984,102760448,1195442176,153092096,0,138674176,2,5.02978,0,0,0,1,1,6,23.3979,100,80.3613,1024,11792,392,0,32
conv,26434,2097152,256,16,16,1,8,1,1,1,1,16,16,5,6030763,24850850,4,130641524,42467330,5,119570432,74.4257,3,24.391,25690112,3735552,205520896,25690112,0.556667,99.963,822083584,0,1292713984,102760448,1298202624,153092096,0,141885440,2,5.08348,0,0,0,1,1,6,24.3113,100,80.8058,1024,11880,392,0,32
conv,13328,2097152,256,16,16,1,8,1,1,7,0,16,16,2,2363503,2106361,2,27621810,16777218,2,16809984,0,5,24.391,25690112,3735552,0,0,0.337674,99.9347,822083584,0,210599936,2097152,270598144,167772160,0,62455808,2,10.071,0,0,0,1,1,2,21.1578,100,73.7097,768,11792,0,0,80
conv,11611,2097152,256,16,16,1,8,1,1,7,1,16,16,2,2363337,2106105,2,27621422,16777218,2,16809984,0,6,24.391,25690112,3735552,0,0,0.459802,99.9654,822083584,0,210599936,2097152,373358592,163577856,0,65536000,2,11.4907,0,0,0,1,2,2,24.4264,100,74.9453,1024,11880,0,0,64
conv,25716,2097152,256,16,16,1,8,1,2,1,0,16,16,5,6066424,24948520,4,130382282,34078722,5,119570432,78.2279,3,24.391,25690112,3735552,205520896,25690112,0.556979,99.9626,822083584,0,1304903680,102760448,1187053568,148897792,0,138608640,2,5.24811,0,0,0,1,1,7,24.4156,100,80.3904,1024,11792,392,0,32
conv,25254,2097152,256,16,16,1,8,1,2,1,1,16,16,5,6101723,24794497,4,130641664,34078722,5,119570432,78.2279,3,24.391,25690112,3735552,205520896,25690112,0.56041,99.9725,822083584,0,1304903680,102760448,1289814016,148897792,0,141819904,2,5.30908,0,0,0,1,1,7,25.3606,100,80.8345,1024,11880,392,0,32
conv,10864,2097152,256,16,16,1,8,1,2,7,0,16,16,2,2233631,2106257,2,27621454,8388610,2,16809984,0,6,24.391,25690112,3735552,0,0,0.350915,99.9642,822083584,0,223182848,2097152,262209536,155189248,0,62193664,3,12.3763,0,0,0,1,1,2,25.9302,100,73.5989,768,11792,0,0,78
conv,9968,2097152,256,16,16,1,8,1,2,7,1,16,16,2,2233629,2105849,2,27621382,8388610,2,16809984,0,7,24.391,25690112,3735552,0,0,0.468999,99.9602,822083584,0,223182848,2097152,364969984,155189248,0,65404928,3,13.5089,0,0,0,1,2,2,28.8214,100,74.8951,1024,11880,0,0,64
conv,25203,2097152,256,16,16,1,8,1,4,1,0,16,16,5,6113151,25122858,4,130641556,29884418,5,119570432,80.2785,3,24.391,25690112,3735552,205520896,25690112,0.555695,99.9796,822083584,0,1307000832,102760448,1182859264,153092096,0,138674176,2,5.35946,0,0,0,1,1,7,24.902,100,80.3997,1024,11792,392,0,32
conv,25065,2097152,256,16,16,1,8,1,4,1,1,16,16,5,5895182,25068922,4,130382130,29884418,6,119570432,80.2785,3,24.391,25690112,3735552,205520896,25690112,0.557833,99.9725,822083584,0,1307000832,102760448,1285619712,153092096,0,141885440,2,5.41506,0,0,0,1,1,7,25.8945,100,80.8433,1024,11880,392,0,32
conv,10394,2097152,256,16,16,1,8,1,4,7,0,16,16,2,2233635,2106209,2,27621470,4194306,2,16809984,0,6,24.391,25690112,3735552,0,0,0.361489,99.9466,822083584,0,224886784,2097152,258015232,144703488,0,61734912,3,12.9843,0,0,0,1,1,2,27.01,100,73.4889,768,11792,0,0,78
conv,8582,2097152,256,16,16,1,8,1,4,7,1,16,16,3,2233595,2104005,2,27491708,4194306,3,16809984,0,8,24.391,25690112,3735552,0,0,0.47861,99.9503,822083584,0,224493568,2097152,360775680,169869312,0,65667072,3,15.7165,0,0,0,1,2,3,33.9358,100,75.1575,1024,11880,0,0,64
conv,27915,1048576,256,16,16,1,8,2,1,1,0,16,16,3,3009069,11226823,3,120107400,31457282,5,106971136,74.021,1,37.5757,8388608,3112960,194248704,14680064,0.366013,99.9364,822083584,0,750075904,52428800,949780480,71303168,0,96174080,2,4.81374,0,0,0,1,1,5,13.8607,100,85.9662,1024,20368,448,0,32
conv,28296,1048576,256,16,16,1,8,2,1,1,1,16,16,2,2873742,11107637,3,120106892,31457282,4,106971136,74.021,2,24.2892,14680064,3112960,194248704,14680064,0.364717,99.9249,822083584,0,750075904,52428800,979140608,136314880,0,99123200,2,4.72429,0,0,0,1,1,5,13.267,100,86.3838,1024,20520,448,0,47
conv,13428,1048576,256,16,16,1,8,2,1,7,0,16,16,2,2233925,2106169,2,22593448,16777218,1,9846784,0,2,37.5757,8388608,3112960,0,0,0.240589,99.9249,822083584,0,199442432,1048576,143425536,55574528,0,51216384,2,10.0061,0,0,0,1,1,1,17.9327,100,74.5351,640,20368,0,0,96
conv,11938,1048576,256,16,16,1,8,2,1,7,1,16,16,2,2363741,2105673,2,22723154,16777218,1,9846784,0,4,24.2892,14680064,3112960,0,0,0.350156,99.9333,822083584,0,199573504,1048576,172785664,59768832,0,52297728,2,11.2913,0,0,0,1,1,2,20.2919,100,75.0069,768,20520,0,0,80
conv,25887,1048576,256,16,16,1,8,2,2,1,0,16,16,3,3028149,10846566,3,120106940,23068674,5,106971136,78.3737,1,37.5757,8388608,3112960,194248704,14680064,0.368069,99.9553,822083584,0,602226688,52428800,941391872,127926272,0,93061120,2,5.15904,0,0,0,1,1,5,12.9232,100,85.4968,1024,20368,448,0,32
conv,24813,1048576,256,16,16,1,8,2,2,1,1,16,16,3,2757128,10871856,4,119847554,23068674,5,106971136,78.3737,2,24.2892,14680064,3112960,194248704,14680064,0.365705,99.9159,822083584,0,602226688,52428800,970752000,297795584,0,99287040,2,5.4246,0,0,0,1,1,6,14.5425,100,86.4062,1024,20520,448,0,48
conv,11139,1048576,256,16,16,1,8,2,2,7,0,16,16,2,2233819,2106369,2,22723194,8388610,1,9846784,0,3,37.5757,8388608,3112960,0,0,0.242112,99.9524,822083584,0,209010688,1048576,135036928,59768832,0,51412992,2,12.0969,0,0,0,1,1,2,21.7201,100,74.5768,640,20368,0,0,96
conv,11984,1048576,256,16,16,1,8,2,2,7,1,16,16,2,2363685,2106185,2,22723366,8388610,1,9846784,0,4,24.2892,14680064,3112960,0,0,0.239226,99.962,822083584,0,209010688,1048576,164397056,59768832,0,52330496,2,11.2474,0,0,0,1,1,2,20.3219,100,75.0225,640,20520,0,0,90
conv,25332,1048576,256,16,16,1,8,2,4,1,0,16,16,3,2913622,10692539,3,120106932,18874370,5,106971136,80.7478,1,37.5757,8388608,3112960,194248704,14680064,0.368714,99.9148,822083584,0,604323840,52428800,937197568,127926272,0,92995584,2,5.29715,0,0,0,1,1,6,13.2407,100,85.4866,1024,20368,448,0,32
conv,24140,1048576,256,16,16,1,8,2,4,1,1,16,16,3,2897355,10637800,4,119977314,18874370,5,106971136,80.7478,2,24.2892,14680064,3112960,194248704,14680064,0.369145,99.9165,822083584,0,604323840,52428800,966557696,203423744,0,96272384,2,5.58393,0,0,0,1,1,6,14.7129,100,85.9806,1024,20520,448,0,46
conv,10271,1048576,256,16,16,1,8,2,4,7,0,16,16,2,2363663,2106521,2,22723190,4194306,2,9846784,0,3,37.5757,8388608,3112960,0,0,0.24401,99.9277,822083584,0,210976768,1048576,130842624,52428800,0,51085312,2,13.1166,0,0,0,1,1,2,23.4228,100,74.4698,640,20368,0,0,96
conv,8962,1048576,256,16,16,1,8,2,4,7,1,16,16,2,2104055,2103641,2,22463568,4194306,2,9846784,0,5,24.2892,14680064,3112960,0,0,0.361005,99.8934,822083584,0,210976768,1048576,160202752,58720256,0,52199424,3,15.0292,0,0,0,1,1,2,27.212,100,75.0147,768,20520,0,0,80
conv,50156,524288,256,16,16,1,8,4,1,1,0,16,16,1,3078980,2119197,2,115230278,25952258,3,100671488,73.7721,1,27.3491,5767168,5054464,188612608,9175040,0.123545,99.8908,822083584,0,461373440,36700160,887242752,144179200,0,81164288,1,2.67966,0,0,0,1,1,3,5.8731,99.8108,90.5409,1024,37520,560,0,56
conv,50172,524288,256,16,16,1,8,4,1,1,1,16,16,1,3078736,2119281,2,115229830,25952258,3,100671488,73.7721,1,34.8973,5570560,2957312,188612608,9175040,0.123656,99.9006,822083584,0,461373440,36700160,889339904,332398592,0,87111680,1,2.68005,0,0,0,1,1,3,6.27032,99.8237,91.1867,896,37800,560,0,71
conv,15848,524288,256,16,16,1,8,4,1,7,0,16,16,2,2465314,2104145,2,20374743,16777218,1,6365184,0,2,28.1051,5242880,5054464,0,0,0.123921,99.6503,822083584,0,184688640,11010048,101859328,62914560,0,49788928,2,8.47915,0,0,0,1,1,1,15.0744,99.6915,74.2231,512,37520,0,0,120
conv,15792,524288,256,16,16,1,8,4,1,7,1,16,16,2,2467661,2106081,2,20366335,16777218,1,6365184,0,2,36.092,5242880,2957312,0,0,0.124029,99.6416,822083584,0,184688640,11010048,103432192,59768832,0,49739776,2,8.51286,0,0,0,1,1,1,15.2447,99.6912,74.1976,512,37800,0,0,128
conv,43400,524288,256,16,16,1,8,4,2,1,0,16,16,1,2938620,2115237,2,115079420,17563650,3,100671488,78.4645,1,27.3491,5767168,5054464,188612608,9175040,0.123696,99.8689,822083584,0,470810624,36700160,878854144,454033408,0,90880000,1,3.09527,0,0,0,1,1,3,7.86866,99.831,91.5521,1024,37520,560,0,56
conv,47496,524288,256,16,16,1,8,4,2,1,1,16,16,1,3078827,2117285,2,115100630,17563650,3,100671488,78.4645,1,34.8973,5570560,2957312,188612608,9175040,0.123898,99.8595,822083584,0,470810624,36700160,880951296,436731904,0,90404864,1,2.8304,0,0,0,1,1,3,6.91582,99.8301,91.5077,896,37800,560,0,71
conv,13658,524288,256,16,16,1,8,4,2,7,0,16,16,2,2454358,2106213,2,20321111,8388610,1,6365184,0,2,28.1051,5242880,5054464,0,0,0.124182,99.6469,822083584,0,188358656,11010048,93470720,60817408,0,49575936,2,9.86218,0,0,0,1,1,1,17.5464,99.6902,74.1123,512,37520,0,0,120
