Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,2999,67108864,64,1,0,1,1,16,4,16,4,0,44.867,8388620,8384310,15.6084,8388720,16777100,0.817929,2097150,5.60117,4194300,4194300,0,0,93.3331,99.959,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,8.18969,0,0,2.58622,0,15.5175,32,100,1024,272,0,0,52
mtran,3003,67108864,64,1,0,1,1,16,4,16,4,1,43.282,8388620,8391020,15.0467,8388700,16777200,0.828849,2097150,5.39008,4194300,4194300,0,0,94.141,99.8952,0,0,0,3691020000,939524000,268435000,402653000,134218000,188744000,0,10.3764,0,4.98068,2.49034,0,18.6777,32,100,1024,272,0,0,52
mtran,2915,33554432,64,1,0,1,1,16,4,16,8,0,45.5073,8388620,8377740,10.592,8388700,8388630,0.849116,2097150,5.47793,4194300,4194300,0,0,96.8299,100.311,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,7.86379,0,0,2.62126,0,11.3591,32,100,1024,544,0,0,52
mtran,3267,33554432,64,1,0,1,1,16,4,16,8,1,39.1528,8388620,8388180,9.09513,8388700,8388630,0.740731,2097150,4.7026,4194300,4194300,0,0,96.9739,99.8788,0,0,0,2382400000,503316000,268435000,234881000,67108900,127926000,0,8.09828,0,2.25999,2.25999,0,11.4885,32,100,1024,544,0,0,52
mtran,2248,16777216,64,1,0,1,1,16,4,16,16,0,60.2738,8388620,8385120,13.9923,8388700,8388630,1.08556,2097150,5.35523,4194300,4194300,0,0,97.0254,100.226,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,3.75465,0,0,2.59937,0,8.52097,32,100,1024,1088,0,0,52
mtran,3041,16777216,64,1,0,1,1,16,4,16,16,1,42.3469,8388620,8388310,9.80453,8388700,8388680,0.794694,2097150,3.75145,4194300,4194300,0,0,98.2898,99.9999,0,0,0,1275100000,352322000,268435000,150995000,33554400,71303200,0,3.2445,0,1.21669,1.82503,0,6.895,32,100,1024,1088,0,0,52
mtran,1969,8388608,64,1,0,1,1,16,4,16,32,0,62.5239,8388700,8386680,14.5317,8388700,8388630,1.2152,2097150,4.16173,2386700,4215620,0,0,95.0915,100.259,0,0,0,729809000,167772000,268435000,41943000,0,40632300,0,2.77373,0,0,2.54884,0,5.81049,32,100,1024,2176,0,0,52
mtran,2641,8388608,64,1,0,1,1,16,4,16,32,1,47.3383,8388620,8388850,10.9617,8388700,8388630,0.904721,2097150,3.14143,2404430,4208800,0,0,94.716,99.8696,0,0,0,830505000,167772000,268435000,50331600,16777200,45350900,0,2.43906,0,0.680668,1.92856,0,4.90698,32,100,1024,2176,0,0,52
mtran,1808,4194304,64,1,0,1,1,16,4,16,64,0,75.6625,8388630,8388160,17.5348,8388700,8388630,1.31598,2097150,4.81725,2415070,4218950,0,0,91.7594,99.7832,0,0,0,499122000,83886100,268435000,20971500,0,28835800,0,2.36325,0,0,2.99951,0,4.99998,32,100,1024,4352,0,0,52
mtran,2820,4194304,64,1,0,1,1,16,4,16,64,1,44.3553,8388630,8388560,10.2963,8388700,8388680,0.850249,2097150,2.83301,2436130,4206260,0,0,92.3152,99.8848,0,0,0,545292000,83886100,268435000,29360100,8388610,31195100,0,1.52008,0,0.320017,1.76009,0,3.17396,32,100,1024,4352,0,0,52
mtran,3225,67108864,128,1,0,1,1,16,8,16,8,0,40.8708,8388690,8377300,9.47222,8388700,8388680,0.763054,2097150,4.90219,4194300,4194300,0,0,94.8968,100.271,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,7.4312,0,0,2.34669,0,14.0804,32,100,1024,544,0,0,52
mtran,3303,67108864,128,1,0,1,1,16,8,16,8,1,38.7392,8389920,8388050,8.95342,8388960,8388630,0.734558,2097150,4.62734,4194300,4194300,0,0,95.192,99.8287,0,0,0,3691050000,939524000,268435000,402653000,134218000,188744000,0,9.27055,0,4.44986,2.22493,0,16.6872,32,100,1024,544,0,0,52
mtran,2381,33554432,128,1,0,1,1,16,8,16,16,0,55.5482,8388620,8386250,12.8524,8388700,8388630,1.01492,2097150,6.51675,4194300,4194300,0,0,96.6487,99.8294,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,9.592,0,0,3.19733,0,13.8556,32,100,1024,1088,0,0,52
mtran,3042,33554432,128,1,0,1,1,16,8,16,16,1,41.6463,8388620,8387940,9.63946,8388760,8388680,0.799852,2097150,4.87871,4194300,4194300,0,0,97.3313,99.9509,0,0,0,2382430000,503316000,268435000,234881000,67108900,127926000,0,8.56683,0,2.39074,2.39074,0,12.1533,32,100,1024,1088,0,0,52
mtran,1813,16777216,128,1,0,1,1,16,8,16,32,0,68.2014,8389050,8388900,15.825,8389040,8388630,1.3424,2097150,4.66876,2097150,4194300,0,0,97.5952,99.9922,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,4.25955,0,0,2.94892,0,9.66697,32,100,1024,2176,0,0,52
mtran,2789,16777216,128,1,0,1,1,16,8,16,32,1,44.8573,8388860,8388010,10.4164,8388700,8388630,0.856179,2097150,3.07189,2097150,4194300,0,0,98.501,100.369,0,0,0,1275130000,352322000,268435000,150995000,33554400,71303200,0,3.43646,0,1.28867,1.93301,0,7.30303,32,100,1024,2176,0,0,52
mtran,1753,8388608,128,1,0,1,1,16,8,16,64,0,79.0861,8388620,8387860,18.2554,8388700,8388630,1.36001,2097150,5.15712,2347950,4218650,0,0,97.5434,99.7667,0,0,0,729809000,167772000,268435000,41943000,0,40632300,0,3.50298,0,0,3.21895,0,7.33829,32,100,1024,4352,0,0,52
mtran,2864,8388608,128,1,0,1,1,16,8,16,64,1,43.6782,8388830,8388400,10.1486,8388970,8388630,0.833684,2097150,2.86494,2354170,4206990,0,0,98.0786,100.364,0,0,0,830538000,167772000,268435000,50331600,16777200,45350900,0,2.24982,0,0.627858,1.77893,0,4.52635,32,100,1024,4352,0,0,52
mtran,2350,67108864,256,1,0,1,1,16,16,16,16,0,55.3022,8388620,8381080,12.8563,8388700,8388630,1.03981,2097150,6.51991,4194300,4194300,0,0,92.914,99.9703,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,10.1155,0,0,3.19438,0,19.1666,32,100,1024,1088,0,0,52
mtran,3054,67108864,256,1,0,1,1,16,16,16,16,1,41.5332,8388810,8388540,9.6163,8389470,8388680,0.798441,2097150,4.86837,4194300,4194300,0,0,94.5505,99.6838,0,0,0,3691120000,939524000,268435000,402653000,134218000,188744000,0,9.96695,0,4.78414,2.39207,0,17.9408,32,100,1024,1088,0,0,52
mtran,1804,33554432,256,1,0,1,1,16,16,16,32,0,70.6566,8388620,8387350,16.3832,8388790,8388630,1.34529,2097150,6.8675,2097150,4194300,0,0,95.3608,99.942,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,12.216,0,0,4.07199,0,17.646,32,100,1024,2176,0,0,52
mtran,2834,33554432,256,1,0,1,1,16,16,16,32,1,44.3583,8388620,8388790,10.2732,8388700,8388630,0.848891,2097150,4.2983,2097150,4194300,0,0,97.035,100.005,0,0,0,2382500000,503316000,268435000,234881000,67108900,127926000,0,9.12679,0,2.54701,2.54701,0,12.9477,32,100,1024,2176,0,0,52
mtran,1614,16777216,256,1,0,1,1,16,16,16,64,0,83.9847,8388660,8389780,19.4638,8388720,8388630,1.47238,2097150,5.68831,2097150,4194300,0,0,97.0895,99.9346,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,5.23868,0,0,3.62678,0,11.8892,32,100,1024,4352,0,0,52
mtran,2850,16777216,256,1,0,1,1,16,16,16,64,1,43.9243,8389270,8388490,10.1549,8388700,8388630,0.836197,2097150,2.96525,2097150,4194300,0,0,98.3711,99.9397,0,0,0,1275200000,352322000,268435000,150995000,33554400,71303200,0,3.36089,0,1.26033,1.8905,0,7.14246,32,100,1024,4352,0,0,52
mtran,1762,67108864,512,1,0,1,1,16,32,16,32,0,73.0334,8388940,8387840,16.9737,8389000,8388630,1.40114,2097150,7.11187,2097150,4194300,0,0,89.9829,99.5035,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,13.4123,0,0,4.23547,0,25.4133,32,100,1024,2176,0,0,52
mtran,2846,67108864,512,1,0,1,1,16,32,16,32,1,44.2714,8389610,8388240,10.2598,8389140,8388800,0.856588,2097150,4.29064,2097150,4194300,0,0,94.2174,98.7928,0,0,0,3691250000,939524000,268435000,402653000,134218000,188744000,0,10.7236,0,5.14734,2.57367,0,19.3028,32,100,1024,2176,0,0,52
mtran,1435,33554432,512,1,0,1,1,16,32,16,64,0,86.6931,8388620,8388060,20.0811,8388700,8388630,1.65286,2097150,8.36248,2097150,4194300,0,0,93.6506,99.8559,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,14.9806,0,0,4.99352,0,21.6394,32,100,1024,4352,0,0,52
mtran,2830,33554432,512,1,0,1,1,16,32,16,64,1,44.1904,8388620,8388420,10.2319,8388720,8388630,0.843894,2097150,4.25414,2097150,4194300,0,0,96.8158,99.7311,0,0,0,2382630000,503316000,268435000,234881000,67108900,127926000,0,9.1141,0,2.54347,2.54347,0,12.9297,32,100,1024,4352,0,0,52
mtran,1807,67108864,1024,1,0,1,1,16,64,16,64,0,79.8612,8388620,8388720,18.5019,8388700,8388630,1.69217,2097150,7.70269,2097150,4194300,0,0,95.6377,89.045,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,16.3335,0,0,5.15796,0,30.9484,32,100,1024,4352,0,0,52
mtran,2854,67108864,1024,1,0,1,1,16,64,16,64,1,44.0363,8389310,8388500,10.2051,8388700,8388630,0.888753,2097150,4.24172,2097150,4194300,0,0,97.7304,93.9337,0,0,0,3691510000,939524000,268435000,402653000,134218000,188744000,0,11.219,0,5.38513,2.69256,0,20.1945,32,100,1024,4352,0,0,52
mtran,5053,67108864,32,1,0,1,1,32,1,32,1,0,33.4267,8389660,10213700,31.4025,8388700,67108900,0.564221,2097150,2.8894,2097150,2097150,0,0,46.5663,99.7074,0,0,0,2147480000,939524000,268435000,536871000,0,132121000,0,4.63661,0,0,1.73873,0,9.12839,32,100,1024,132,0,0,52
mtran,4564,67108864,32,1,0,1,1,32,1,32,1,1,34.2515,8388620,8550750,35.4044,8389480,67108900,0.650984,2097150,3.25485,2097150,2097150,0,0,46.0377,100.174,0,0,0,3154120000,939524000,268435000,402653000,134218000,169869000,0,8.12297,0,3.89903,1.94951,0,13.1593,32,100,1024,132,0,0,52
mtran,3251,33554432,32,1,0,1,1,32,1,32,2,0,43.9034,8388620,8480620,25.2913,8388700,33552100,0.799351,2097150,4.61071,4194300,2097150,0,0,47.549,100.044,0,0,0,1946160000,503316000,268435000,167772000,0,106955000,0,7.75096,0,0,2.51382,0,10.6839,32,100,1024,264,0,0,52
mtran,2721,33554432,32,1,0,1,1,32,1,32,2,1,53.0999,8388620,8414540,30.7854,8388700,33552600,1.02022,2097150,5.60576,4194300,2097150,0,0,46.8765,99.9596,0,0,0,2315260000,503316000,268435000,234881000,67108900,125829000,0,10.9611,0,3.05892,3.05892,0,15.2948,32,100,1024,264,0,0,52
mtran,2776,16777216,32,1,0,1,1,32,1,32,4,0,49.0384,8388620,8405780,17.0246,8388700,16775500,0.892031,2097150,5.40521,8388610,2097150,0,0,48.6296,99.9567,0,0,0,1107300000,352322000,268435000,83886100,0,61341700,0,3.40911,0,0,2.116,0,6.87725,32,100,1024,528,0,0,52
mtran,2320,16777216,32,1,0,1,1,32,1,32,4,1,56.5831,8388720,8389700,19.6369,8388700,16776000,1.05449,2097150,6.23122,8388610,2097150,0,0,48.3754,99.8042,0,0,0,1258300000,352322000,268435000,150995000,33554400,70778900,0,4.34326,0,1.62872,2.44309,0,9.16187,32,100,1024,528,0,0,52
mtran,2529,8388608,32,1,0,1,1,32,1,32,8,0,53.4682,8388620,8388320,12.3618,8388700,8388630,0.967187,2097150,5.50156,8388610,2097150,0,0,49.1983,99.3951,0,0,0,713032000,167772000,268435000,50331600,0,40370200,0,2.317,0,0,2.18827,0,4.95607,32,100,1024,1056,0,0,52
mtran,2520,8388608,32,1,0,1,1,32,1,32,8,1,54.724,8388620,8386880,12.6714,8388700,8388630,0.977798,2097150,5.63561,8388610,2097150,0,0,49.1894,100.05,0,0,0,822092000,167772000,268435000,50331600,16777200,45088800,0,2.81641,0,0.785975,2.22693,0,5.63311,32,100,1024,1056,0,0,52
mtran,2257,4194304,32,1,0,1,1,32,1,32,16,0,59.3634,8388960,8387040,14.6601,8388700,8388630,1.14774,2097150,4.0687,4469350,2140310,0,0,49.4827,100.36,0,0,0,503316000,83886100,268435000,20971500,0,29098000,0,2.01083,0,0,2.50406,0,4.21169,32,100,1024,2112,0,0,52
mtran,2342,4194304,32,1,0,1,1,32,1,32,16,1,56.5601,8389030,8388230,14.9556,8388700,8388690,1.19428,2097150,4.12709,4475560,2140810,0,0,49.4708,98.8697,0,0,0,553656000,83886100,268435000,25165800,8388610,31457300,0,2.30261,0,0.468327,2.5758,0,4.6836,32,100,1024,2112,0,0,52
mtran,1890,2097152,32,1,0,1,1,32,1,32,32,0,65.2598,8388620,8386400,18.7867,8389140,8388630,1.5754,2097150,3.41516,2265880,2161550,0,0,46.4229,99.7177,0,0,0,398459000,46137300,268435000,10485800,0,23396400,0,2.11148,0,0,3.15509,0,4.33257,32,100,1024,4224,0,0,52
mtran,2017,2097152,32,1,0,1,1,32,1,32,32,1,61.1652,8388980,8388420,18.1524,8388700,8389100,1.50258,2097150,3.29793,2247560,2154340,0,0,46.4242,99.4626,0,0,0,421536000,46137300,268435000,14680100,4194300,24576000,0,2.19734,0,0.283528,3.07155,0,4.43051,32,100,1024,4224,0,0,52
mtran,3018,67108864,64,1,0,1,1,32,2,32,2,0,43.5364,8388620,8548900,31.7765,8388720,33552700,1.00031,2097150,5.75782,4194300,2097150,0,0,88.6215,99.8277,0,0,0,2818570000,939524000,268435000,335544000,0,148898000,0,9.96249,0,0,3.14605,0,18.6143,32,100,1024,264,0,0,52
mtran,2395,67108864,64,1,0,1,1,32,2,32,2,1,58.6045,8388620,8395110,33.9902,8388700,33552500,1.10916,2097150,6.19388,4194300,2097150,0,0,88.8754,99.8625,0,0,0,3623890000,939524000,268435000,402653000,134218000,186647000,0,14.0964,0,6.76626,3.38313,0,25.0918,32,100,1024,264,0,0,52
mtran,2878,33554432,64,1,0,1,1,32,2,32,4,0,46.7876,8388620,8392530,16.2855,8389930,16776800,0.857225,2097150,6.51924,8388610,2097150,0,0,95.3874,99.9442,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,8.09736,0,0,2.69912,0,11.6965,32,100,1024,528,0,0,52
mtran,2357,33554432,64,1,0,1,1,32,2,32,4,1,55.4039,8388890,8388640,19.2376,8389180,16776100,1.0318,2097150,7.69834,8388610,2097150,0,0,95.1992,100.118,0,0,0,2382380000,503316000,268435000,234881000,67108900,127926000,0,11.4013,0,3.18175,3.18175,0,16.1743,32,100,1024,528,0,0,52
mtran,2574,16777216,64,1,0,1,1,32,2,32,8,0,52.6348,8389330,8384270,12.1387,8388700,8388630,0.952323,2097150,5.65264,8388610,2097150,0,0,96.1463,99.1625,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,3.29355,0,0,2.28015,0,7.47454,32,100,1024,1056,0,0,52
mtran,2512,16777216,64,1,0,1,1,32,2,32,8,1,54.7414,8388820,8387790,12.6436,8388700,8388740,0.979153,2097150,5.88372,8388610,2097150,0,0,97.2383,100.14,0,0,0,1275080000,352322000,268435000,150995000,33554400,71303200,0,4.17812,0,1.5668,2.35019,0,8.87907,32,100,1024,1056,0,0,52
mtran,2266,8388608,64,1,0,1,1,32,2,32,16,0,59.3066,8389060,8386980,13.7552,8388700,8388630,1.08219,2097150,3.9919,4560450,2137180,0,0,95.0926,99.9653,0,0,0,729809000,167772000,268435000,41943000,0,40632300,0,2.63377,0,0,2.42022,0,5.51729,32,100,1024,2112,0,0,52
mtran,2345,8388608,64,1,0,1,1,32,2,32,16,1,56.6029,8388620,8387870,13.0938,8388700,8388630,1.04049,2097150,3.77111,4508460,2134210,0,0,95.117,99.9563,0,0,0,830489000,167772000,268435000,50331600,16777200,45350900,0,2.91361,0,0.8131,2.30378,0,5.86169,32,100,1024,2112,0,0,52
mtran,1910,4194304,64,1,0,1,1,32,2,32,32,0,65.1568,8388730,8389320,15.0782,8388700,8388630,1.26853,2097150,2.80501,2242450,2142620,0,0,91.6246,99.4491,0,0,0,499122000,83886100,268435000,29360100,0,29229100,0,2.07881,0,0,2.58871,0,4.37402,32,100,1024,4224,0,0,52
mtran,2020,4194304,64,1,0,1,1,32,2,32,32,1,62.3298,8388620,8389100,14.3412,8388700,8388630,1.19633,2097150,2.67769,2265250,2138190,0,0,91.6867,99.2631,0,0,0,557859000,83886100,268435000,25165800,8388610,31588400,0,2.20465,0,0.448403,2.46622,0,4.50337,32,100,1024,4224,0,0,52
mtran,1681,2097152,64,1,0,1,1,32,2,32,64,0,79.0477,8389060,8388770,18.2538,8388700,8388950,1.43533,2097150,3.31353,2276300,2158680,0,0,43.0644,99.2646,0,0,0,400556000,46137300,268435000,10485800,0,23461900,0,2.06928,0,0,3.09203,0,4.25793,32,100,1024,8448,0,0,52
mtran,1846,2097152,64,1,0,1,1,32,2,32,64,1,72.1905,8388620,8388420,16.7036,8388700,8388630,1.30764,2097150,3.01543,2266100,2144170,0,0,43.0934,99.9261,0,0,0,423641000,46137300,268435000,14680100,4194300,24641500,0,1.98884,0,0.259415,2.81032,0,4.06456,32,100,1024,8448,0,0,52
mtran,2951,67108864,128,1,0,1,1,32,4,32,4,0,45.63,8388620,8387110,15.9025,8389080,16777100,0.835207,2097150,6.3659,8388610,2097150,0,0,93.113,100.156,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,8.32853,0,0,2.63006,0,15.7806,32,100,1024,528,0,0,52
mtran,2371,67108864,128,1,0,1,1,32,4,32,4,1,54.5672,8388620,8388410,19.0147,8388700,16777200,1.02206,2097150,7.60886,8388610,2097150,0,0,92.6466,99.7131,0,0,0,3691020000,939524000,268435000,402653000,134218000,188744000,0,13.1565,0,6.31511,3.15756,0,23.682,32,100,1024,528,0,0,52
mtran,2819,33554432,128,1,0,1,1,32,4,32,8,0,47.0442,8388620,8379280,10.8631,8389210,8388630,0.875842,2097150,6.41013,8388610,2097150,0,0,96.948,100.172,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,8.08307,0,0,2.69436,0,11.6759,32,100,1024,1056,0,0,52
mtran,2420,33554432,128,1,0,1,1,32,4,32,8,1,55.5825,8389050,8386950,12.8828,8388700,8388630,1.00474,2097150,7.59741,8388610,2097150,0,0,96.5313,99.9832,0,0,0,2382400000,503316000,268435000,234881000,67108900,127926000,0,11.4647,0,3.19945,3.19945,0,16.2643,32,100,1024,1056,0,0,52
mtran,2113,16777216,128,1,0,1,1,32,4,32,16,0,62.907,8388620,8387760,14.5368,8388910,8388630,1.13223,2097150,4.28445,4194300,2097150,0,0,97.7898,99.8778,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,3.91341,0,0,2.70928,0,8.88141,32,100,1024,2112,0,0,52
mtran,2328,16777216,128,1,0,1,1,32,4,32,16,1,57.0222,8388870,8387950,13.2374,8389210,8388630,1.03688,2097150,3.90222,4194300,2097150,0,0,98.1183,99.819,0,0,0,1275100000,352322000,268435000,150995000,33554400,71303200,0,4.38938,0,1.64602,2.46903,0,9.32814,32,100,1024,2112,0,0,52
mtran,1859,8388608,128,1,0,1,1,32,4,32,32,0,67.1094,8388850,8388460,15.5463,8388700,8388630,1.30478,2097150,3.05173,2233650,2151580,0,0,97.8092,99.7279,0,0,0,729809000,167772000,268435000,41943000,0,40632300,0,2.98293,0,0,2.74107,0,6.24886,32,100,1024,4224,0,0,52
mtran,2034,8388608,128,1,0,1,1,32,4,32,32,1,61.4801,8388620,8388890,14.26,8388700,8388630,1.18392,2097150,2.78344,2221240,2135360,0,0,97.9147,99.86,0,0,0,830505000,167772000,268435000,50331600,16777200,45350900,0,3.17597,0,0.886318,2.51123,0,6.38964,32,100,1024,4224,0,0,52
mtran,1710,4194304,128,1,0,1,1,32,4,32,64,0,79.3203,8388620,8388600,20.3873,8388700,8388630,1.58354,2097150,3.79881,2264400,2151140,0,0,86.0469,99.7465,0,0,0,499122000,83886100,268435000,29360100,0,29229100,0,2.8083,0,0,3.49713,0,5.90901,32,100,1024,8448,0,0,52
mtran,1846,4194304,128,1,0,1,1,32,4,32,64,1,73.0603,8388620,8387050,20.6333,8388700,8388630,1.58066,2097150,3.78445,2226080,2152220,0,0,85.9494,99.6771,0,0,0,557875000,83886100,268435000,25165800,8388610,31588400,0,3.14141,0,0.638931,3.51412,0,6.41691,32,100,1024,8448,0,0,52
mtran,3138,67108864,256,1,0,1,1,32,8,32,8,0,39.7579,8388620,8379050,11.8226,8388700,8388630,0.968756,2097150,6.97215,8388610,2097150,0,0,92.9611,99.8481,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,9.31034,0,0,2.94011,0,17.641,32,100,1024,1056,0,0,52
mtran,2401,67108864,256,1,0,1,1,32,8,32,8,1,55.5325,8389200,8385780,12.9374,8389130,8388630,1.01177,2097150,7.62967,8388610,2097150,0,0,92.8061,100.112,0,0,0,3691050000,939524000,268435000,402653000,134218000,188744000,0,13.3704,0,6.41778,3.20889,0,24.0671,32,100,1024,1056,0,0,52
mtran,2304,33554432,256,1,0,1,1,32,8,32,16,0,57.5699,8388620,8386650,13.3343,8388700,8388630,1.04544,2097150,5.59012,4194300,2097150,0,0,96.3359,99.8554,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,9.95237,0,0,3.31746,0,14.3762,32,100,1024,2112,0,0,52
mtran,2257,33554432,256,1,0,1,1,32,8,32,16,1,57.2613,8388620,8388780,13.2631,8388700,8388630,1.06842,2097150,5.55667,4194300,2097150,0,0,96.2687,99.813,0,0,0,2382430000,503316000,268435000,234881000,67108900,127926000,0,11.8214,0,3.29901,3.29901,0,16.7705,32,100,1024,2112,0,0,52
mtran,1757,16777216,256,1,0,1,1,32,8,32,32,0,70.8206,8388620,8387860,16.4136,8388700,8388630,1.38283,2097150,3.44142,2097150,2097150,0,0,97.2974,99.8288,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,4.42619,0,0,3.06429,0,10.0452,32,100,1024,4224,0,0,52
mtran,2046,16777216,256,1,0,1,1,32,8,32,32,1,61.2506,8388620,8386960,14.2144,8389100,8388630,1.17827,2097150,2.9774,2097150,2097150,0,0,97.6842,99.7607,0,0,0,1275130000,352322000,268435000,150995000,33554400,71303200,0,4.71631,0,1.76862,2.65292,0,10.023,32,100,1024,4224,0,0,52
mtran,1680,8388608,256,1,0,1,1,32,8,32,64,0,79.1436,8388620,8390140,18.4166,8389270,8388630,1.45219,2097150,3.55183,2175920,2152100,0,0,95.8321,100.192,0,0,0,729809000,167772000,268435000,41943000,0,40632300,0,3.51934,0,0,3.23399,0,7.37266,32,100,1024,8448,0,0,52
mtran,1849,8388608,256,1,0,1,1,32,8,32,64,1,71.9553,8388620,8389370,16.5892,8389130,8388630,1.29706,2097150,3.18986,2168810,2140440,0,0,95.9904,99.9724,0,0,0,830537000,167772000,268435000,50331600,16777200,45350900,0,3.69548,0,1.0313,2.92201,0,7.4349,32,100,1024,8448,0,0,52
mtran,2307,67108864,512,1,0,1,1,32,16,32,16,0,56.2061,8389290,8382840,13.0292,8389400,8388630,1.0654,2097150,5.46251,4194300,2097150,0,0,92.5868,99.0237,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,10.3517,0,0,3.26896,0,19.6141,32,100,1024,2112,0,0,52
mtran,2259,67108864,512,1,0,1,1,32,16,32,16,1,57.1404,8388730,8386760,13.2575,8388700,8388680,1.07901,2097150,5.55639,4194300,2097150,0,0,92.5239,99.0756,0,0,0,3691120000,939524000,268435000,402653000,134218000,188744000,0,13.8475,0,6.6468,3.3234,0,24.9259,32,100,1024,2112,0,0,52
mtran,1785,33554432,512,1,0,1,1,32,16,32,32,0,71.627,8388620,8388200,16.623,8388700,8388630,1.36269,2097150,5.548,2097150,2097150,0,0,94.7658,100.083,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,12.376,0,0,4.12532,0,17.8771,32,100,1024,4224,0,0,52
mtran,2043,33554432,512,1,0,1,1,32,16,32,32,1,61.5002,8388880,8388150,14.175,8388700,8388680,1.17355,2097150,4.73298,2097150,2097150,0,0,95.5706,99.5814,0,0,0,2382500000,503316000,268435000,234881000,67108900,127926000,0,12.6744,0,3.53703,3.53703,0,17.9805,32,100,1024,4224,0,0,52
mtran,1573,16777216,512,1,0,1,1,32,16,32,64,0,84.4568,8388620,8387510,19.5511,8388700,8388630,1.52327,2097150,4.07287,2097150,2097150,0,0,96.4988,99.9681,0,0,0,1090520000,352322000,268435000,117441000,0,61866000,0,5.26353,0,0,3.64398,0,11.9456,32,100,1024,8448,0,0,52
mtran,1832,16777216,512,1,0,1,1,32,16,32,64,1,73.3346,8388780,8388870,17.035,8388700,8388630,1.31592,2097150,3.54727,2097150,2097150,0,0,97.0897,99.662,0,0,0,1275200000,352322000,268435000,150995000,33554400,71303200,0,5.65952,0,2.12232,3.18348,0,12.0274,32,100,1024,8448,0,0,52
mtran,1798,67108864,1024,1,0,1,1,32,32,32,32,0,73.1233,8389640,8387590,16.9713,8389580,8388630,1.51627,2097150,5.6639,2097150,2097150,0,0,96.126,90.1394,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,14.8076,0,0,4.67608,0,28.057,32,100,1024,4224,0,0,52
