Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,3293,16384,512,512,1,8,0,0,1,0,1,1,25380,16384,1,278662,16385,0,0,0,99.7596,16777216,73281,0,0,0.499894,99.9113,3758325760,0,204685312,33554432,271122432,4440064,0,133521408,43.8167,0,1,3,0,84.3578,1024,8192,0,0,47
nbody_kernel,14281,16384,512,512,1,8,0,1,0,0,1,1,315130,16384,1,33568934,16385,0,0,0,0,0,0,0,0,0.658082,83.409,3758325760,0,405651456,33554432,1073889280,786432,0,164773888,12.55,0,1,6,0,40.8885,1024,0,0,0,40
nbody_kernel,4557,16384,512,512,1,8,0,1,0,0,2,1,18500,16384,2,16791734,16385,0,0,0,0,0,0,0,0,0.497907,99.8765,3758374912,0,203014144,16777216,537018368,622592,0,141128192,31.2418,0,1,6,0,65.0344,1024,0,0,0,54
nbody_kernel,4414,16384,512,512,1,8,0,1,0,0,4,1,168078,18432,2,16793846,18433,0,0,0.0243635,0,0,0,533,901,0.497756,99.6404,3758473216,0,101728256,8388608,268615680,720896,0,129315328,32.6861,0,1,4,0,64.5011,1024,0,8,0,63
nbody_kernel,3432,16384,512,512,1,8,0,1,1,0,1,1,18340,16384,1,276630,16385,0,0,0,99.2374,16777216,161954,0,0,0.499935,99.9463,3758325760,0,207994880,33554432,272777216,4456448,0,133677056,42.0619,0,1,3,0,79.3128,1024,8192,0,0,46
nbody_kernel,3288,16384,512,512,1,8,0,1,1,0,2,1,256546,16384,1,276662,16385,0,0,0,99.7847,16777216,69036,0,0,0.499846,99.9344,3758374912,0,104185856,16777216,270680064,2457600,0,129774080,43.8613,0,1,3,0,85.2806,1024,16384,0,0,48
nbody_kernel,3534,16384,512,512,1,8,0,1,1,0,4,1,14445,16388,1,276923,16385,0,0,0,99.678,16777216,87063,0,0,0.249975,99.9353,3758473216,0,52281344,8388608,269631488,1605632,0,127829504,40.3448,0,1,3,0,74.6576,1024,32768,0,0,56
nbody_kernel,4528,16384,512,512,1,8,1,0,0,0,1,1,16496,16384,2,16793750,16385,0,0,0,0,0,0,0,0,0.945251,99.8714,3758325760,0,137052160,33554432,268500992,1294336,0,131227648,31.4385,0,1,4,0,73.6418,1024,0,0,0,32
nbody_kernel,3293,16384,512,512,1,8,1,0,1,0,1,1,21172,16384,1,278678,16385,0,0,0,99.7572,16777216,73679,0,0,0.499885,99.9292,3758325760,0,204685312,33554432,271122432,4440064,0,133521408,43.8219,0,1,3,0,84.3519,1024,8192,0,0,47
nbody_kernel,11245,16384,512,512,1,8,1,1,0,0,1,1,317174,16384,1,33568918,16385,0,0,0,0,0,0,0,0,0.632957,85.7831,3758325760,0,405651456,33554432,1073889280,786432,0,164773888,12.5819,0,1,6,0,40.1226,1024,0,0,0,40
nbody_kernel,4555,16384,512,512,1,8,1,1,0,0,2,1,121412,16384,2,16791750,16385,0,0,0,0,0,0,0,0,0.497886,99.9343,3758374912,0,203014144,16777216,537018368,622592,0,141128192,31.2276,0,1,6,0,64.9674,1024,0,0,0,54
nbody_kernel,4382,16384,512,512,1,8,1,1,0,0,4,1,159982,18432,2,16793862,18433,0,0,0.0243635,0,0,0,521,817,0.497253,99.911,3758473216,0,101728256,8388608,268615680,720896,0,129315328,32.8937,0,1,3,0,64.753,1024,0,8,0,63
nbody_kernel,3428,16384,512,512,1,8,1,1,1,0,1,1,18412,16384,1,276614,16385,0,0,0,99.2436,16777216,160889,0,0,0.499934,99.9529,3758325760,0,207994880,33554432,272777216,4456448,0,133677056,42.0638,0,1,3,0,79.3105,1024,8192,0,0,46
nbody_kernel,3288,16384,512,512,1,8,1,1,1,0,2,1,18224,16384,1,276678,16385,0,0,0,99.7738,16777216,70884,0,0,0.499552,99.9398,3758374912,0,104185856,16777216,270680064,2457600,0,129774080,43.8629,0,1,3,0,85.2817,1024,16384,0,0,48
nbody_kernel,3534,16384,512,512,1,8,1,1,1,0,4,1,14428,16384,1,276742,16385,0,0,0,99.6769,16777216,87257,0,0,0.249974,99.9307,3758473216,0,52281344,8388608,269631488,1605632,0,127829504,40.3446,0,1,3,0,74.6611,1024,32768,0,0,56
nbody_kernel,5564,16384,512,512,1,16,0,0,0,0,1,1,159570,16384,1,16793766,16385,0,0,0,0,0,0,0,0,0.68775,81.2537,3758325760,0,85147648,16793600,268500992,17498112,0,129588224,25.4431,0,1,4,0,74.4979,1024,0,0,0,37
nbody_kernel,3123,16384,512,512,1,16,0,0,1,0,1,1,35060,16384,1,278710,16385,0,0,0,99.7928,16777216,67678,0,0,0.49976,99.7094,3758325760,0,104022016,16777216,271122432,4440064,0,129851392,46.26,0,1,4,0,82.951,1024,8192,0,0,48
nbody_kernel,9552,16384,512,512,1,16,0,1,0,0,1,1,167552,16384,1,33568966,16385,0,0,0,0,0,0,0,0,0.926475,99.8345,3758325760,0,185991168,16793600,1073889280,17547264,0,157909504,14.8565,0,1,6,0,40.9796,1024,0,0,0,32
nbody_kernel,5370,16384,512,512,1,16,0,1,0,0,2,1,156226,16384,1,16791814,16385,0,0,0,0,0,0,0,0,0.60672,87.2532,3758374912,0,93192192,8404992,537018368,8945664,0,137694720,26.502,0,1,5,0,65.4994,1024,0,0,0,40
nbody_kernel,4099,16384,512,512,1,16,0,1,0,0,4,1,161916,16384,2,16791926,16385,0,0,0,0,0,0,0,0,0.499162,99.9026,3758473216,0,46792704,4210688,268582912,4718592,0,127591936,34.7474,0,1,3,0,71.1401,1024,0,0,0,56
nbody_kernel,3310,16384,512,512,1,16,0,1,1,0,1,1,19196,16384,1,276646,16385,0,0,0,99.6569,16777216,90636,0,0,0.499671,99.7341,3758325760,0,107331584,16777216,272777216,4456448,0,130007040,44.1151,0,1,4,0,82.8373,1024,8192,0,0,48
nbody_kernel,3115,16384,512,512,1,16,0,1,1,0,2,1,178852,16384,1,276742,16385,0,0,0,99.7983,16777216,66745,0,0,0.499745,99.9325,3758374912,0,53870592,8388608,270680064,2490368,0,127940608,45.8156,0,1,4,0,83.8306,1024,16384,0,0,48
nbody_kernel,3622,16384,512,512,1,16,0,1,1,0,4,1,14564,16384,1,276870,16385,0,0,0,99.6842,16777216,86016,0,0,0.249975,99.9183,3758473216,0,27131904,4194304,269631488,1753088,0,126917120,39.8519,0,1,3,0,69.8165,1024,32768,0,0,56
nbody_kernel,5529,16384,512,512,1,16,1,0,0,0,1,1,165838,16384,1,16793782,16385,0,0,0,0,0,0,0,0,0.683379,81.6269,3758325760,0,85147648,16793600,268500992,17498112,0,129588224,25.6632,0,1,4,0,74.902,1024,0,0,0,37
nbody_kernel,3087,16384,512,512,1,16,1,0,1,0,1,1,169564,16384,1,278710,16385,0,0,0,99.7821,16777216,69476,0,0,0.499608,99.5677,3758325760,0,104022016,16777216,271122432,4440064,0,129851392,46.2169,0,1,4,0,82.9932,1024,8192,0,0,48
nbody_kernel,9667,16384,512,512,1,16,1,1,0,0,1,1,163328,16384,1,33568966,16385,0,0,0,0,0,0,0,0,0.92613,99.8422,3758325760,0,185991168,16793600,1073889280,17547264,0,157909504,14.8523,0,1,6,0,40.9666,1024,0,0,0,32
nbody_kernel,5369,16384,512,512,1,16,1,1,0,0,2,1,20872,16384,1,16791814,16385,0,0,0,0,0,0,0,0,0.607206,87.0907,3758374912,0,93192192,8404992,537018368,8945664,0,137694720,26.4847,0,1,5,0,65.5382,1024,0,0,0,40
nbody_kernel,4097,16384,512,512,1,16,1,1,0,0,4,1,166846,16384,2,16791942,16385,0,0,0,0,0,0,0,0,0.499238,99.9135,3758473216,0,46792704,4210688,268582912,4718592,0,127591936,34.7439,0,1,3,0,71.1058,1024,0,0,0,56
nbody_kernel,3313,16384,512,512,1,16,1,1,1,0,1,1,18828,16384,1,276662,16385,0,0,0,99.648,16777216,92144,0,0,0.499822,99.8435,3758325760,0,107331584,16777216,272777216,4456448,0,130007040,44.0996,0,1,4,0,82.7186,1024,8192,0,0,48
nbody_kernel,3151,16384,512,512,1,16,1,1,1,0,2,1,18416,16384,1,276742,16385,0,0,0,99.809,16777216,64935,0,0,0.49991,99.9426,3758374912,0,53870592,8388608,270680064,2490368,0,127940608,45.8542,0,1,4,0,83.8903,1024,16384,0,0,48
nbody_kernel,3623,16384,512,512,1,16,1,1,1,0,4,1,116588,16384,1,276870,16385,0,0,0,99.6798,16777216,86764,0,0,0.249976,99.9187,3758473216,0,27131904,4194304,269631488,1753088,0,126917120,39.8519,0,1,3,0,69.8159,1024,32768,0,0,56
nbody_kernel,6533,16384,512,512,1,32,0,0,0,0,1,1,22668,16384,1,16793846,16385,0,0,0,0,0,0,0,0,0.615017,89.5495,3758325760,0,43220992,8404992,268500992,9142272,0,127754752,27.3683,0,1,3,0,71.4038,1024,0,0,0,36
nbody_kernel,3150,16384,512,512,1,32,0,0,1,0,1,1,21396,16384,1,278774,16385,0,0,0,99.7883,16777216,68437,0,0,0.499742,99.8945,3758325760,0,53706752,8388608,271122432,4980736,0,128033792,45.2618,0,1,4,0,84.7879,1024,8192,0,0,48
nbody_kernel,9424,16384,512,512,1,32,0,1,0,0,1,1,163144,16384,2,33569046,16385,0,0,0,0,0,0,0,0,0.929631,99.8555,3758325760,0,93716480,8404992,1073889280,9158656,0,154501632,15.0621,0,1,6,0,43.9195,1024,0,0,0,32
nbody_kernel,5355,16384,512,512,1,32,0,1,0,0,2,1,170714,16384,1,16791942,16385,0,0,0,0,0,0,0,0,0.605551,86.9147,3758374912,0,47054848,4210688,537018368,4751360,0,135990784,26.5929,0,1,5,0,65.116,1024,0,0,0,40
nbody_kernel,4119,16384,512,512,1,32,0,1,0,0,4,1,31048,16384,2,16792230,16391,0,0,0,0,0,0,0,0,0.495295,99.2716,3758473216,0,23724032,2113536,268582912,2621440,0,126739968,34.5571,0,1,3,0,69.7865,1024,0,0,0,56
nbody_kernel,3236,16384,512,512,1,32,0,1,1,0,1,1,159814,16384,1,276742,16385,0,0,0,99.6618,16777216,89815,0,0,0.499732,99.8958,3758325760,0,57016320,8388608,272777216,4997120,0,128189440,44.5933,0,1,4,0,82.6682,1024,8192,0,0,48
nbody_kernel,3199,16384,512,512,1,32,0,1,1,0,2,1,18272,16384,1,276870,16385,0,0,0,99.8015,16777216,66204,0,0,0.499821,99.919,3758374912,0,28704768,4194304,270680064,2736128,0,127030784,45.1306,0,1,4,0,79.1846,1024,16384,0,0,48
nbody_kernel,3646,16384,512,512,1,32,0,1,1,0,4,1,162900,16384,1,277142,16385,0,0,0,99.6848,16777216,85917,0,0,0.249975,99.8995,3758473216,0,14548992,2097152,269631488,1753088,0,126458368,39.6521,0,1,3,0,69.4281,1024,32768,0,0,56
nbody_kernel,5139,16384,512,512,1,32,1,0,0,0,1,1,70532,16395,1,16793846,16385,0,0,0,0,0,0,0,0,0.683003,68.233,3758325760,0,43220992,8404992,268500992,9142272,0,127754752,21.8292,0,1,4,0,74.7485,1024,0,0,0,36
nbody_kernel,3151,16384,512,512,1,32,1,0,1,0,1,1,174322,16384,1,278774,16385,0,0,0,99.7932,16777216,67609,0,0,0.499747,99.9205,3758325760,0,53706752,8388608,271122432,4980736,0,128033792,45.274,0,1,4,0,84.7863,1024,8192,0,0,48
nbody_kernel,9535,16384,512,512,1,32,1,1,0,0,1,1,273016,16389,2,33569046,16385,0,0,0,0,0,0,0,0,0.929631,99.8737,3758325760,0,93716480,8404992,1073889280,9158656,0,154501632,15.0633,0,1,6,0,43.9065,1024,0,0,0,32
nbody_kernel,5338,16384,512,512,1,32,1,1,0,0,2,1,169152,16384,1,16791958,16385,0,0,0,0,0,0,0,0,0.604023,87.1613,3758374912,0,47054848,4210688,537018368,4751360,0,135990784,26.5942,0,1,5,0,64.951,1024,0,0,0,40
nbody_kernel,4135,16384,512,512,1,32,1,1,0,0,4,1,18820,16384,2,16792214,16385,0,0,0,0,0,0,0,0,0.496629,99.1253,3758473216,0,23724032,2113536,268582912,2621440,0,126739968,34.6896,0,1,3,0,70.1036,1024,0,0,0,56
nbody_kernel,3276,16384,512,512,1,32,1,1,1,0,1,1,19044,16384,1,276742,16385,0,0,0,99.6744,16777216,87685,0,0,0.499779,99.8411,3758325760,0,57016320,8388608,272777216,4997120,0,128189440,44.5907,0,1,4,0,82.7056,1024,8192,0,0,48
nbody_kernel,3162,16384,512,512,1,32,1,1,1,0,2,1,18260,16384,1,276854,16385,0,0,0,99.7593,16777216,73328,0,0,0.499762,99.8905,3758374912,0,28704768,4194304,270680064,2736128,0,127030784,45.1024,0,1,4,0,79.1699,1024,16384,0,0,48
nbody_kernel,3646,16384,512,512,1,32,1,1,1,0,4,1,15088,16384,1,277158,16385,0,0,0,99.6851,16777216,85868,0,0,0.249975,99.9144,3758473216,0,14548992,2097152,269631488,1753088,0,126458368,39.6547,0,1,3,0,69.422,1024,32768,0,0,56
nbody_kernel,3428,8192,512,512,2,0,0,0,0,0,1,1,16444,32719,1,8421542,32769,0,0,0,0,0,0,0,0,0.496066,99.7253,3758309376,0,68575232,16777216,134283264,704512,0,124341504,41.5349,0,1,2,0,78.1636,1024,0,0,0,48
nbody_kernel,2908,8192,512,512,2,0,0,0,1,0,1,1,27364,31802,1,164038,32769,0,0,0,99.6492,8388608,45970,0,0,0.499795,99.8886,3758309376,0,102391808,16777216,135593984,2277376,0,125488384,49.5662,0,1,2,0,86.5328,1024,8192,0,0,62
nbody_kernel,5106,8192,512,512,2,0,0,1,0,0,1,1,14796,32745,1,16806022,32769,0,0,0,0,0,0,0,0,0.499037,99.5302,3758309376,0,806854656,67108864,537018368,450560,0,161563136,28.1853,0,1,6,0,69.2066,1024,0,0,0,48
nbody_kernel,3897,8192,512,512,2,0,0,1,0,0,2,1,14404,32748,1,8417494,32769,0,0,0,0,0,0,0,0,0.495668,99.7257,3758358528,0,638050304,16785408,268582912,17113088,0,146844928,36.5515,0,1,3,0,80.0641,1024,0,0,0,51
nbody_kernel,3646,8192,512,512,2,0,0,1,0,0,4,1,149854,32764,1,8417446,32769,0,0,0,0,0,0,0,0,0.495934,99.6061,3758456832,0,369483776,33562624,134365184,33923072,0,135308544,39.5343,0,1,2,0,80.0176,1024,0,0,0,63
nbody_kernel,2890,8192,512,512,2,0,0,1,1,0,1,1,154432,32752,1,159926,32769,0,0,0,99.5926,8388608,50762,0,0,0.499855,99.7706,3758309376,0,104046592,16777216,136462336,2285568,0,125567488,50.0078,0,1,2,0,84.8226,1024,8192,0,0,62
nbody_kernel,2867,8192,512,512,2,0,0,1,1,0,2,1,14404,32553,1,159942,32769,0,0,0,99.7069,8388608,41088,0,0,0.499069,99.8515,3758358528,0,152805376,16777216,269631488,811008,0,131204096,50.3472,0,1,4,0,85.2518,1024,16384,0,0,55
nbody_kernel,4470,8192,512,512,2,0,0,1,1,0,4,1,165498,35633,1,162998,35841,0,0,3.09278,99.674,8388608,43876,768,3188,0.249982,99.8265,3758456832,0,101711872,33554432,134938624,753664,0,125921792,32.1795,0,1,2,0,61.8877,1024,32768,16,0,63
nbody_kernel,31133,8192,512,512,2,0,1,0,0,0,1,6,11766836,96339523,3,206307146,99031601,0,0,97.2334,0,0,0,61589022,55102666,0.479181,98.9968,3758309376,0,1745895424,268460032,2550530048,537272320,0,281093376,4.53688,0,1,6,0,30.2698,1024,0,80,0,26
nbody_kernel,29413,8192,512,512,2,0,1,0,1,0,1,6,6671670,96566724,3,197471546,97956101,0,0,99.9335,49.9265,16777216,57507,56593024,51743584,0.49587,99.3848,3758309376,0,1478508544,268460032,2954493952,403841024,0,281191680,4.79611,0,1,6,0,30.9375,1024,8192,80,0,26
nbody_kernel,32393,8192,512,512,2,0,1,1,0,0,1,6,15777477,94919778,3,214926882,99181117,0,0,94.6444,0,0,0,55940518,48715061,0.474528,98.5396,3758309376,0,2551365632,268460032,2953265152,537272320,0,318849792,4.36555,0,1,6,0,29.1359,1024,0,80,0,26
nbody_kernel,51544,8192,512,512,2,0,1,1,0,0,2,6,79852352,98016560,2,156924150,98945529,0,0,96.6973,0,0,0,48794500,41103208,0.466451,96.0448,3758358528,0,1276035072,134242304,1476870144,268705792,0,218171648,2.78461,0,1,3,0,16.6767,1024,0,112,0,32
nbody_kernel,56931,8192,512,512,2,0,1,1,0,0,4,7,122941369,100376831,2,133888078,100416657,0,0,96.3943,0,0,0,79474628,73800405,0.489985,99.2426,3758456832,0,638377984,67133440,738672640,134414336,0,167834880,2.49542,0,1,3,0,15.0647,1024,0,160,0,56
nbody_kernel,29377,8192,512,512,2,0,1,1,1,0,1,6,6470609,96517379,3,197421594,98057073,0,0,99.9349,49.8907,16777216,69599,56325176,53407250,0.496047,99.3144,3758309376,0,1480245248,268460032,2955362304,403841024,0,281273088,4.79752,0,1,6,0,29.1747,1024,8192,80,0,26
nbody_kernel,34813,8192,512,512,2,0,1,1,1,0,2,7,31993099,96286655,3,147860930,98545505,0,0,99.922,99.8783,8388612,26620,40691738,33451155,0.490868,96.4907,3758358528,0,740474880,134242304,1477918720,201990144,0,199383296,4.09763,0,1,3,0,20.4537,1024,16384,112,0,31
nbody_kernel,31751,8192,512,512,2,0,1,1,1,0,4,7,25280775,97603458,2,123102474,98315921,0,0,99.9131,99.8152,8388608,31947,33239759,44575423,0.249988,97.0695,3758456832,0,370597888,67133440,739196928,101056512,0,158440704,4.46214,0,1,2,0,19.3127,1024,32768,160,0,56
nbody_kernel,3425,8192,512,512,2,0,2,0,0,0,1,1,16440,32734,1,8421574,32769,0,0,0,0,0,0,0,0,0.496239,99.8583,3758309376,0,68575232,16777216,134283264,704512,0,124341504,41.5862,0,1,2,0,78.1574,1024,0,0,0,48
nbody_kernel,2911,8192,512,512,2,0,2,0,1,0,1,1,164216,31298,1,164022,32769,0,0,0,99.7561,8388608,36937,0,0,0.499907,99.9014,3758309376,0,102391808,16777216,135593984,2277376,0,125488384,49.6144,0,1,2,0,86.5929,1024,8192,0,0,62
nbody_kernel,5105,8192,512,512,2,0,2,1,0,0,1,1,24360,32764,1,16806022,32769,0,0,0,0,0,0,0,0,0.49918,99.5316,3758309376,0,806854656,67108864,537018368,450560,0,161563136,28.1936,0,1,6,0,69.2301,1024,0,0,0,48
nbody_kernel,3945,8192,512,512,2,0,2,1,0,0,2,1,290026,32755,1,8417478,32769,0,0,0,0,0,0,0,0,0.495671,99.7028,3758358528,0,638050304,16785408,268582912,17113088,0,146844928,36.529,0,1,3,0,80.0344,1024,0,0,0,51
nbody_kernel,3643,8192,512,512,2,0,2,1,0,0,4,1,14396,32765,1,8417430,32769,0,0,0,0,0,0,0,0,0.496019,99.677,3758456832,0,369483776,33562624,134365184,33923072,0,135308544,39.5654,0,1,2,0,80.0239,1024,0,0,0,63
nbody_kernel,2924,8192,512,512,2,0,2,1,1,0,1,1,20084,32743,1,159942,32769,0,0,0,99.497,8388608,58871,0,0,0.499877,99.7254,3758309376,0,104046592,16777216,136462336,2285568,0,125567488,49.8541,0,1,2,0,84.6074,1024,8192,0,0,62
nbody_kernel,2867,8192,512,512,2,0,2,1,1,0,2,1,14404,31623,1,159942,32769,0,0,0,99.7102,8388608,40812,0,0,0.499726,99.9336,3758358528,0,152805376,16777216,269631488,811008,0,131204096,50.405,0,1,4,0,85.2811,1024,16384,0,0,55
nbody_kernel,4478,8192,512,512,2,0,2,1,1,0,4,1,14700,35712,1,162982,35841,0,0,3.09278,99.6766,8388608,43656,768,3410,0.249982,99.9259,3758456832,0,101711872,33554432,134938624,753664,0,125921792,32.2274,0,1,2,0,61.918,1024,32768,16,0,63
nbody_kernel,6147,8192,512,512,2,1,0,0,0,0,1,1,16452,32747,1,8421494,32769,0,0,0,0,0,0,0,0,0.496757,99.5611,3758309376,0,538337280,134217728,134283264,269139968,0,151080192,23.133,0,1,1,0,70.2057,1024,0,0,0,37
nbody_kernel,4541,8192,512,512,2,1,0,0,1,0,1,1,164642,32752,1,163958,32769,0,0,0,49.9488,16777216,49997,0,0,0.499959,99.735,3758309376,0,807034880,134217728,538247168,2277376,0,163761408,31.6661,0,1,5,0,74.2205,1024,8192,0,0,40
nbody_kernel,6001,8192,512,512,2,1,0,1,0,0,1,1,160318,32768,1,16806022,32769,0,0,0,0,0,0,0,0,0.478974,99.2514,3758309376,0,1345298432,134217728,537018368,712704,0,180494848,23.9578,0,1,4,0,71.4703,1024,0,0,0,44
nbody_kernel,4566,8192,512,512,2,1,0,1,0,0,2,1,14372,32768,1,8417430,32769,0,0,0,0,0,0,0,0,0.495015,99.6368,3758358528,0,738713600,67117056,268582912,67444736,0,153136384,31.2094,0,1,3,0,83.3312,1024,0,0,0,48
nbody_kernel,3642,8192,512,512,2,1,0,1,0,0,4,1,134976,32760,1,8417446,32769,0,0,0,0,0,0,0,0,0.495926,99.6391,3758456832,0,369483776,33562624,134365184,33923072,0,135308544,39.5468,0,1,2,0,80.0135,1024,0,0,0,63
nbody_kernel,4552,8192,512,512,2,1,0,1,1,0,1,1,162590,32668,1,159878,32769,0,0,0,49.9063,16777216,64341,0,0,0.499891,99.8688,3758309376,0,808689664,134217728,539115520,2285568,0,163840512,31.6327,0,1,5,0,84.6234,1024,8192,0,0,39
nbody_kernel,3499,8192,512,512,2,1,0,1,1,0,2,1,14380,29504,1,159878,32769,0,0,0,99.6606,8388608,45009,0,0,0.499881,99.9251,3758358528,0,203137024,67108864,269631488,811008,0,134349824,41.2205,0,1,3,0,87.7976,1024,16384,0,0,47
nbody_kernel,4484,8192,512,512,2,1,0,1,1,0,4,1,14572,35800,1,162998,35841,0,0,3.09278,99.674,8388608,43872,768,2900,0.249982,99.761,3758456832,0,101711872,33554432,134938624,753664,0,125921792,32.1752,0,1,2,0,61.9194,1024,32768,16,0,63
nbody_kernel,31124,8192,512,512,2,1,1,0,0,0,1,6,11871347,96717548,3,206305542,99032929,0,0,97.233,0,0,0,61386329,54733862,0.479365,99.043,3758309376,0,1745895424,268460032,2550530048,537272320,0,281093376,4.54467,0,1,6,0,29.7418,1024,0,80,0,26
nbody_kernel,29437,8192,512,512,2,1,1,0,1,0,1,6,6608024,96308013,3,197441558,97863733,0,0,99.9335,49.9267,16777216,57448,57561171,51746238,0.495742,99.4455,3758309376,0,1478508544,268460032,2954493952,403841024,0,281191680,4.78969,0,1,6,0,31.5264,1024,8192,80,0,26
nbody_kernel,32461,8192,512,512,2,1,1,1,0,0,1,6,15863862,95984396,3,214952494,99161173,0,0,94.6441,0,0,0,55750714,47628605,0.475617,98.7118,3758309376,0,2551365632,268460032,2953265152,537272320,0,318849792,4.3631,0,1,6,0,30.4949,1024,0,80,0,26
nbody_kernel,51661,8192,512,512,2,1,1,1,0,0,2,6,79832201,97991035,2,156910570,98950557,0,0,96.6974,0,0,0,48891595,41086990,0.466252,95.9389,3758358528,0,1276035072,134242304,1476870144,268705792,0,218171648,2.78667,0,1,3,0,16.8561,1024,0,112,0,32
nbody_kernel,56734,8192,512,512,2,1,1,1,0,0,4,7,123214662,100398559,2,133881266,100394517,0,0,96.3938,0,0,0,79430483,73756310,0.48957,98.9534,3758456832,0,638377984,67133440,738672640,134414336,0,167834880,2.51742,0,1,3,0,15.0615,1024,0,160,0,56
nbody_kernel,29305,8192,512,512,2,1,1,1,1,0,1,6,6554735,96143661,3,197432718,97891041,0,0,99.9349,49.8879,16777216,70554,56363516,52115079,0.495617,99.0897,3758309376,0,1480245248,268460032,2955362304,403841024,0,281273088,4.79647,0,1,6,0,29.4442,1024,8192,80,0,26
nbody_kernel,35172,8192,512,512,2,1,1,1,1,0,2,7,32188789,96492075,3,147999230,98553329,0,0,99.922,99.8623,8388608,27975,40611085,33316331,0.490346,96.7373,3758358528,0,740474880,134242304,1477918720,201990144,0,199383296,4.10319,0,1,3,0,20.5196,1024,16384,112,0,31
nbody_kernel,31736,8192,512,512,2,1,1,1,1,0,4,7,25424039,97605538,3,123140254,98321177,0,0,99.9131,99.8154,8388608,31929,33241973,44627201,0.249991,97.002,3758456832,0,370597888,67133440,739196928,101056512,0,158440704,4.55806,0,1,2,0,19.8518,1024,32768,160,0,56
nbody_kernel,6146,8192,512,512,2,1,2,0,0,0,1,1,130512,32730,1,8421494,32769,0,0,0,0,0,0,0,0,0.496771,99.5595,3758309376,0,538337280,134217728,134283264,269139968,0,151080192,23.1338,0,1,1,0,70.2085,1024,0,0,0,37
nbody_kernel,4490,8192,512,512,2,1,2,0,1,0,1,1,16420,32744,1,163958,32769,0,0,0,49.944,16777216,51606,0,0,0.499938,99.709,3758309376,0,807034880,134217728,538247168,2277376,0,163761408,31.6671,0,1,5,0,74.2438,1024,8192,0,0,40
nbody_kernel,5997,8192,512,512,2,1,2,1,0,0,1,1,162598,32768,1,16806006,32769,0,0,0,0,0,0,0,0,0.479032,99.3265,3758309376,0,1345298432,134217728,537018368,712704,0,180494848,23.9767,0,1,4,0,71.4702,1024,0,0,0,44
nbody_kernel,4616,8192,512,512,2,1,2,1,0,0,2,1,14372,32768,1,8417430,32769,0,0,0,0,0,0,0,0,0.494927,99.5382,3758358528,0,738713600,67117056,268582912,67444736,0,153136384,31.1693,0,1,3,0,83.3064,1024,0,0,0,48
nbody_kernel,3645,8192,512,512,2,1,2,1,0,0,4,1,14396,32764,1,8417446,32769,0,0,0,0,0,0,0,0,0.496198,99.6666,3758456832,0,369483776,33562624,134365184,33923072,0,135308544,39.5791,0,1,2,0,80.0572,1024,0,0,0,63
nbody_kernel,4558,8192,512,512,2,1,2,1,1,0,1,1,19512,32724,1,159878,32769,0,0,0,49.9182,16777216,60304,0,0,0.499906,99.7903,3758309376,0,808689664,134217728,539115520,2285568,0,163840512,31.577,0,1,5,0,84.5393,1024,8192,0,0,39
nbody_kernel,3499,8192,512,512,2,1,2,1,1,0,2,1,147516,31344,1,159910,32769,0,0,0,99.6621,8388608,44884,0,0,0.4999,99.8965,3758358528,0,203137024,67108864,269631488,811008,0,134349824,41.2127,0,1,3,0,87.8068,1024,16384,0,0,47
nbody_kernel,4471,8192,512,512,2,1,2,1,1,0,4,1,16920,35795,1,162982,35841,0,0,3.09278,99.6729,8388608,43964,768,3107,0.249982,99.7604,3758456832,0,101711872,33554432,134938624,753664,0,125921792,32.187,0,1,2,0,61.9433,1024,32768,16,0,63
nbody_kernel,4135,8192,512,512,2,2,0,0,0,0,1,1,303174,32759,1,8421510,32769,0,0,0,0,0,0,0,0,0.485698,99.8838,3758309376,0,269901824,67108864,134283264,704512,0,132205824,34.4336,0,1,2,0,73.0479,1024,0,0,0,46
nbody_kernel,3347,8192,512,512,2,2,0,0,1,0,1,1,16424,32460,1,163974,32769,0,0,0,99.6232,8388608,48177,0,0,0.499934,99.9246,3758309376,0,404381696,67108864,269811712,2277376,0,140692736,43.6392,0,1,3,0,78.4339,1024,8192,0,0,46
nbody_kernel,5109,8192,512,512,2,2,0,1,0,0,1,1,162612,32758,1,16806022,32769,0,0,0,0,0,0,0,0,0.499057,99.5093,3758309376,0,806854656,67108864,537018368,450560,0,161563136,28.1813,0,1,6,0,69.2151,1024,0,0,0,48
